id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
TREH	['R_TREHpp', 'TREHv', 'R_TREHv', 'R_TREHe', 'TREHe', 'R_TREH', 'TREH', 'TREHpp']	MNXR138879				rea	iML1515
CYTK1	['R_CYTK1', 'CYTK1', 'R_CYTK1m', 'CYTK1n', 'CYTK1m', 'R_CYTK1n']	MNXR97047	RXN-11832	R00512	rxn00364	rea	iML1515
CYTK2	['CYTK2', 'CYTK2m', 'R_CYTK2m', 'CYTK2n', 'R_CYTK2n', 'R_CYTK2']	MNXR97053	RXN-7913	R01665	rxn01219	rea	iML1515
GK1	['GK1m', 'R_GK1', 'R_GK1m', 'GK1']	MNXR100144	GUANYL-KIN-RXN	R00332	rxn00239	rea	iML1515
HACD1	['HACD1', 'R_HACD1_1', 'HACD1_1', 'HACD1_2', 'HACD1m', 'R_HACD1', 'R_HACD1m', 'HACD1x', 'R_HBCOm', 'HBCOm', 'R_HACD1x', 'R_HACD1_2', 'R_HACD1i', 'HACD1i']	MNXR100541	RXN-11662	R01975	rxn01451	rea	iML1515
HACD2	['HACD2m', 'R_HACD2', 'R_HACD2i', 'HACD2i', 'R_HACD2_1', 'HACD2_1', 'HACD2', 'R_HACD2m']	MNXR100543	RXN-12570	R04748	rxn03249	rea	iML1515
EX_hdcea_e	['R_EX_hdcea_e', 'EX_hdcea_e']	MNXR98651				rea	iML1515
ACACCT	['R_ACACCT', 'ACACCT']	MNXR95193	ACETOACETYL-COA-TRANSFER-RXN	R01359	rxn00990	rea	iML1515
BUTCT	['BCACT', 'BUTCT', 'R_BUTCT', 'R_BCACT']	MNXR96217				rea	iML1515
2DGULRx	['2DGULRx', 'R_2DGULRx']	MNXR94787			rxn07969	rea	iML1515
G1PTT	['G1PTT', 'R_G1PTT']	MNXR99846		R02328		rea	iML1515
TDPGDH	['TDPGDH', 'R_TDPGDH']	MNXR104761	DTDPGLUCDEHYDRAT-RXN	R06513	rxn01997	rea	iML1515
UDPGALM	['R_UDPGALM', 'UDPGALM']	MNXR138908			rxn00358	rea	iML1515
TDPDRE	['R_TDPDRE', 'TDPDRE']	MNXR138853				rea	iML1515
TDPDRR	['R_TDPDRR', 'R_TDPDRRr', 'TDPDRR', 'TDPDRRr']	MNXR138854				rea	iML1515
G3PD6	['G3PD6', 'R_G3PD6']	MNXR99881			rxn08557	rea	iML1515
ALLTN	['R_ATNAH', 'ALLTN', 'R_ALLTN', 'ATNAH']	MNXR95769			rxn01748	rea	iML1515
UAPGR	['UAPGR', 'R_UAPGR']	MNXR138902				rea	iML1515
NDPK7	['R_NDPK7n', 'NDPK7n', 'R_NDPK7m', 'NDPK7m', 'R_NDPK7', 'NDPK7']	MNXR101939	DCDPKIN-RXN	R02326	rxn01673	rea	iML1515
AOBUTDs	['AOBUTDxs', 'R_AOBUTDsm', 'AOBUTDsm', 'R_AOBUTDs', 'R_AOBUTDxs', 'AOBUTDs']	MNXR95851	THREOSPON-RXN	R03758	rxn02666	rea	iML1515
GLYAT	['GLYATm', 'R_GLYATi', 'GLYATi', 'R_GLYATm', 'R_GLYATx', 'GLYAT', 'R_GLYAT', 'GLYATx']	MNXR100313	AKBLIG-RXN	R00371	rxn00274	rea	iML1515
ADNUC	['R_ADNUC', 'ADNUC']	MNXR95459	ADENOSINE-NUCLEOSIDASE-RXN	R01245	rxn00927	rea	iML1515
GMHEPPA	['R_GMHEPPA', 'GMHEPPA']	MNXR138484				rea	iML1515
S7PI	['S7PI', 'R_S7PI']	MNXR104235	RXN0-4301	R09768	['rxn03917', 'rxn13937', 'rxn13947']	rea	iML1515
TRPS3	['G3PL', 'R_G3PL', 'TRPS3', 'R_TRPS3']	MNXR99889	RXN0-2381	R02340	rxn01682	rea	iML1515
CRNBTCT	['CRNBTCT', 'R_CRNBTCT']	MNXR96894	RXN0-3601	R10644		rea	iML1515
CRNCBCT	['CRNCBCT', 'R_CRNCBCT']	MNXR138183	RXN-14936			rea	iML1515
CRNCDH	['CRNCDH', 'R_CRNCDH']	MNXR96900	CARNDETRU-RXN	R10675		rea	iML1515
FADRx	['R_FADRx', 'FADRx']	MNXR99215	RXN-8506	R09748	rxn08458	rea	iML1515
GTPDPK	['GTPDPK', 'R_GTPDPK', 'GTPDPK_1', 'R_GTPDPK_1']	MNXR100457	GTPPYPHOSKIN-RXN	R00429	rxn00303	rea	iML1515
NADN	['NADNe', 'R_NADN', 'R_NADNm', 'NADNm', 'R_NADNe', 'NADN']	MNXR101888	['NADNUCLEOSID-RXN', 'RXN-13859']	R00102	['rxn14307', 'rxn00075', 'rxn13106']	rea	iML1515
NDPK2	['NDPK2', 'NDPK2m', 'NDPK2n', 'R_NDPK2n', 'R_NDPK2', 'R_NDPK2m']	MNXR101935	UDPKIN-RXN	R00156	rxn00117	rea	iML1515
NDPK3	['R_NDPK3n', 'NDPK3n', 'R_NDPK3m', 'NDPK3m', 'NDPK3', 'R_NDPK3']	MNXR101936	CDPKIN-RXN	R00570	rxn00409	rea	iML1515
NDPK4	['NDPK4m', 'R_NDPK4', 'R_NDPK4m', 'R_NDPK4n', 'NDPK4', 'NDPK4n']	MNXR101937	DTDPKIN-RXN	R02093		rea	iML1515
FCLT	['FCLT', 'R_FCLT', 'R_FCLTm', 'FCLTm', 'FCLT_2', 'R_FCLT_2', 'R_FCLT_1', 'FCLT_1']	MNXR99471	PROTOHEMEFERROCHELAT-RXN			rea	iML1515
HBZOPT	['HBZOPT', 'R_HBZOPT']	MNXR100566	4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	R05615	rxn03893	rea	iML1515
PNTK	['PNTK', 'PNTKm', 'R_PNTK', 'R_PNTKm']	MNXR103050	PANTOTHENATE-KIN-RXN		rxn12510	rea	iML1515
DPCOAK	['DPCOAK', 'R_DPCOAK', 'DPCOAKm', 'R_DPCOAKm']	MNXR97762	DEPHOSPHOCOAKIN-RXN	R00130	rxn00100	rea	iML1515
HETZK	['HETZK', 'R_HETZK']	MNXR100611	THIAZOLSYN3-RXN	R04448	rxn03075	rea	iML1515
KDOPS	['R_KDOPS', 'KDOPS']	MNXR100934		R03254	rxn02331	rea	iML1515
KDOPP	['R_KDOPP', 'KDOPP']	MNXR100933	KDO-8PPHOSPHAT-RXN			rea	iML1515
AST	['AST', 'R_AST']	MNXR96115	ARGININE-N-SUCCINYLTRANSFERASE-RXN	R00832	rxn00601	rea	iML1515
SGDS	['SGDS', 'R_SGDS']	MNXR104362	SUCCGLUDESUCC-RXN	R00411	rxn00291	rea	iML1515
CYNTAH	['R_CYNTAH', 'CYNTAH']	MNXR138188	RXN-12893	R10079	rxn08277	rea	iML1515
GSPMDA	['GSPMDA', 'R_GSPMDA']	MNXR100437	GSPAMID-RXN	R01918	rxn01404	rea	iML1515
GSPMDS	['R_GSPMDS', 'GSPMDS']	MNXR100438	GSPSYN-RXN	R01917	rxn01403	rea	iML1515
GUAD	['R_GUAD_1', 'R_GUAD', 'GUAD_1', 'GUAD']	MNXR100464	GUANINE-DEAMINASE-RXN	R01676	rxn01225	rea	iML1515
TMAOR1	['TMAOR1', 'R_TMAOR1']	MNXR104878			rxn09313	rea	iML1515
TMAOR2	['R_TMAOR2', 'TMAOR2']	MNXR104880			rxn09315	rea	iML1515
DGK1	['DGK1', 'R_DGK1']	MNXR97320	GMKALT-RXN	R02090	rxn01509	rea	iML1515
DTMPK	['R_DTMPKm', 'R_DTMPK', 'DTMPKm', 'DTMPK']	MNXR97804	DTMPKI-RXN	R02094	rxn01513	rea	iML1515
NDPK1	['R_NDPK1n', 'NDPK1n', 'R_NDPK1', 'ATGDm', 'R_ATGDm', 'NDPK1', 'R_NDPK1m', 'NDPK1m']	MNXR96119	GDPKIN-RXN	R00330	rxn00237	rea	iML1515
TRDR	['R_TDSRh', 'TDSRh', 'TRDR', 'R_TRDRm', 'R_TRDR', 'TRDRm']	MNXR104766	THIOREDOXIN-REDUCT-NADPH-RXN	R02016	rxn05289	rea	iML1515
PGMT	['PGMT', 'R_PGMT']	MNXR102548		R08639	rxn00704	rea	iML1515
FRUK	['FRUK', 'R_FRUK']	MNXR99652			rxn01492	rea	iML1515
RHCCE	['RHCCE', 'R_RHCCE']	MNXR138792		R01291		rea	iML1515
KG6PDC	['R_KG6PDC', 'KG6PDC']	MNXR100935	RXN0-705	R07125	rxn04928	rea	iML1515
X5PL3E	['R_X5PL3E', 'X5PL3E']	MNXR105224	LXULRU5P-RXN	R03244	rxn02321	rea	iML1515
DOGULNR	['DOGULNR', 'R_DOGULNR']	MNXR97688	RXN0-703	R02637	rxn01911	rea	iML1515
BETALDHx	['BETALDHxm', 'R_BETALDHxm', 'BETALDHx', 'R_BETALDHx']	MNXR96237	BADH-RXN	R02565	rxn01867	rea	iML1515
BETALDHy	['R_BETALDHy', 'BETALDHy']	MNXR96238		R02566	rxn01868	rea	iML1515
MLTG3	['R_MLTG3', 'MLTG3', 'RE0926E', 'R_RE0926E']	MNXR138616			rxn08934	rea	iML1515
DKGLCNR1	['DKGLCNR1', 'R_DKGLCNR1']	MNXR97489			rxn08345	rea	iML1515
NADTRHD	['NNOR', 'R_NNOR', 'NADTRHD', 'R_NADTRHD']	MNXR101898	PYRNUTRANSHYDROGEN-RXN	R00112	rxn00083	rea	iML1515
FMNRx2	['R_FMNRx2', 'FMNRx2', 'FLDO', 'R_FLDO']	MNXR99597	RXN-12444	R05706	['rxn13930', 'rxn03975', 'rxn13939']	rea	iML1515
ACPS1	['R_r0368', 'r0368', 'R_ACPS1h', 'R_ACPS1_1', 'ACPS1_1', 'ACPS1h', 'R_ACPS1', 'ACPS1']	MNXR95403			rxn06023	rea	iML1515
EX_nmn_e	['R_EX_nmn_e', 'EX_nmn_e']	MNXR98789				rea	iML1515
EX_urea_e	['EX_urea_e', 'R_EX_urea_e']	MNXR99025				rea	iML1515
GMPS2	['R_GMPS2', 'R_GMPS_glu_m', 'GMPS2', 'GMPS_glu_m']	MNXR138486		R01231		rea	iML1515
AMPN	['AMPN', 'R_AMPN']	MNXR95827				rea	iML1515
GSNK	['R_GSNK', 'GSNKm', 'R_GSNKm', 'GSNK']	MNXR100432	GUANOSINEKIN-RXN	R01228	rxn00914	rea	iML1515
EX_f6p_e	['R_EX_f6p_e', 'EX_f6p_e']	MNXR138291				rea	iML1515
ADCS	['R_ADCS', 'ADCS']	MNXR95440	PABASYN-RXN	R01716	rxn01257	rea	iML1515
ADCL	['ADCL', 'R_ADCL']	MNXR95436	ADCLY-RXN	R05553	rxn03841	rea	iML1515
DHAPT	['R_DHAPT', 'DHAPT']	MNXR97364	2.7.1.121-RXN	R01012	rxn00745	rea	iML1515
EX_lac__D_e	['R_EX_lac__D_e', 'EX_lac__D_e']	MNXR98694				rea	iML1515
UMPK	['R_UMPKn', 'UMPKn', 'UMPK', 'R_UMPK', 'UMPKm', 'R_UMPKm']	MNXR105118	RXN-12002	R00158	rxn00119	rea	iML1515
DDPGALA	['R_DDPGALA', 'DDPGALA']	MNXR97220	DEHYDDEOXPHOSGALACT-ALDOL-RXN	R01064	rxn00783	rea	iML1515
DURIK1	['R_DURIK1m', 'DURIK1', 'DURIK1m', 'R_DURIK1']	MNXR97817	DURIDKI-RXN	R02099	rxn01518	rea	iML1515
UPPRT	['UPPRT', 'R_UPRT', 'UPRT', 'R_UPPRT']	MNXR105142	URACIL-PRIBOSYLTRANS-RXN	R00966	rxn00711	rea	iML1515
CTPS2	['R_CTPS2', 'CTPS2']	MNXR96945	CTPSYN-RXN	R00573	['rxn00412', 'rxn11276']	rea	iML1515
NTD1	['R_NTD1pp', 'NTD1', 'R_NTD1', 'R_NTD1m', 'NTD1m', 'NTD1pp']	MNXR102028	RXN-14143	R02102	rxn01521	rea	iML1515
NTD7	['NTD7', 'NTD7l', 'R_NTD7', 'R_r0047', 'r0047', 'R_NTD7pp', 'NTD7pp', 'R_NTD7e', 'NTD7e', 'R_NTD7l']	MNXR102037	AMP-DEPHOSPHORYLATION-RXN	R00183	rxn00132	rea	iML1515
PAPPT3	['PAPPT3', 'R_PAPPT3']	MNXR102373				rea	iML1515
UAGPT3	['UAGPT3', 'R_UAGPT3']	MNXR105037			rxn03408	rea	iML1515
EX_ttdcea_e	['R_EX_ttdcea_e', 'EX_ttdcea_e']	MNXR98997				rea	iML1515
F6PA	['F6PA', 'R_F6PA']	MNXR138326			rxn08429	rea	iML1515
AGMHE	['R_AGMHE', 'AGMHE']	MNXR95551	5.1.3.20-RXN	R05176	rxn03511	rea	iML1515
GMHEPAT	['GMHEPAT', 'R_GMHEPAT']	MNXR138483			['rxn03916', 'rxn13940']	rea	iML1515
EX_h2s_e	['R_EX_h2s_e', 'EX_h2s_e']	MNXR98642				rea	iML1515
EX_gthrd_e	['EX_gthrd_e', 'R_EX_gthrd_e']	MNXR98630				rea	iML1515
IDOND	['R_IDOND', 'IDOND']	MNXR100801	RXN-12107	R05683	rxn03953	rea	iML1515
IDOND2	['R_IDOND2', 'IDOND2']	MNXR100802	L-IDONATE-2-DEHYDROGENASE-RXN	R05684	rxn03954	rea	iML1515
GLYCLTDx	['GLYCTO_syn', 'R_GLYCTO_syn', 'R_GLYCLTDx', 'GLYCLTDx']	MNXR100331	GLYCOLATE-REDUCTASE-RXN	R00717	rxn00512	rea	iML1515
HPYRRy	['HPYRRy', 'R_HPYRRy', 'R_GLYCOR_nadp', 'GLYCOR_nadp']	MNXR100336	RXN0-300	R01392		rea	iML1515
ACODA	['ACODA_1', 'R_ACODA_1', 'R_ACODA', 'ACODA']	MNXR95377	ACETYLORNDEACET-RXN	R00669	rxn00469	rea	iML1515
ADA	['ADA', 'R_ADA', 'ADAe', 'R_ADAe']	MNXR95432	ADENODEAMIN-RXN	R01560	rxn01137	rea	iML1515
DADA	['R_DADA', 'DADA', 'R_DADAe', 'DADAe']	MNXR97076	ADDALT-RXN	R02556	rxn01858	rea	iML1515
ADD	['ADD', 'R_ADD']	MNXR95443	ADENINE-DEAMINASE-RXN	R01244	rxn00926	rea	iML1515
ADSS	['ADSS', 'R_ADSS', 'R_ADSSh', 'ADSSh']	MNXR95495		R01135		rea	iML1515
AGDC	['AGDC', 'R_AGDC']	MNXR95528	NAG6PDEACET-RXN	R02059	rxn01484	rea	iML1515
ASNN	['R_ASNNpp', 'R_ASNNm', 'ASNNe', 'ASNNpp', 'ASNN', 'R_ASPSE', 'ASPSE', 'R_ASNN', 'ASNNm', 'R_ASNNe']	MNXR96056	ASPARAGHYD-RXN	R00485	rxn00342	rea	iML1515
ASNS2	['R_ASNS2', 'ASNS2']	MNXR96060	ASNSYNA-RXN	R00483	rxn00340	rea	iML1515
ASPCT	['R_ASPCTn', 'ASPCTn', 'R_ASPCTm', 'ASPCTm', 'R_ASPCT_1', 'ASPCT', 'R_ASPCT', 'ASPCT_1']	MNXR96080	ASPCARBTRANS-RXN	R01397	rxn01018	rea	iML1515
DMPPS	['R_DMPPS', 'DMPPS']	MNXR97524			rxn08352	rea	iML1515
MCOATA	['MCOATA', 'R_MCOATA', 'MCOATAm', 'R_MCOATAm', 'MCOATA_1', 'R_MCOATA_1']	MNXR101421	MALONYL-COA-ACP-TRANSACYL-RXN	R01626	rxn05465	rea	iML1515
IPDPS	['R_IPDPS', 'IPDPS']	MNXR100874			rxn08756	rea	iML1515
DAPE	['DAPE', 'R_DAPE']	MNXR97143	DIAMINOPIMEPIM-RXN	R02735	rxn01974	rea	iML1515
DHDPRy	['DHDPRy', 'R_DHDPRy']	MNXR138232				rea	iML1515
HSK	['R_HSK_1', 'HSK', 'HSK_1', 'R_HSK']	MNXR100737	HOMOSERKIN-RXN	R01771	rxn01300	rea	iML1515
SDPTA	['SDPTA', 'R_SDPTAi', 'R_SDPTA', 'SDPTAi']	MNXR104301	SUCCINYLDIAMINOPIMTRANS-RXN	R04475	rxn03087	rea	iML1515
THRS	['R_THRS_1', 'R_THRS', 'THRS', 'THRS_1']	MNXR104846	THRESYN-RXN	R01466	rxn01069	rea	iML1515
HSST	['HSST', 'R_HSST']	MNXR100741	HOMSUCTRAN-RXN	R01777	rxn01304	rea	iML1515
PPNDH	['R_PPNDH', 'PPNDH']	MNXR138717		R01373	rxn01000	rea	iML1515
DDPA	['DDPA', 'R_DDPA', 'R_DDPAm', 'DPHS', 'R_DPHS', 'DDPAm']	MNXR97218	DAHPSYN-RXN	R01826	rxn01332	rea	iML1515
NMNDA	['NMNDA', 'R_NMNDA']	MNXR101969	NMNAMIDOHYDRO-RXN	R02322	rxn01669	rea	iML1515
NNAM	['NNAM', 'R_NNAMrm', 'NNAMrm', 'R_NNAM']	MNXR101977	NICOTINAMID-RXN	R01268	rxn00938	rea	iML1515
P5CD	['R_P5CD', 'P5CD', 'R_P5CDm', 'P5CDm']	MNXR102301			rxn00503	rea	iML1515
SPMDAT1	['R_SPMDAT1', 'SPMDAT1']	MNXR104491	SPERMACTRAN-RXN		rxn09264	rea	iML1515
SPMDAT2	['SPMDAT2', 'R_SPMDAT2']	MNXR104492	RXN0-7165		rxn09265	rea	iML1515
TDPADGAT	['R_TDPADGAT', 'TDPADGAT']	MNXR104757			rxn11409	rea	iML1515
MALS	['R_MALSh', 'MALSh', 'R_MALS', 'MALS', 'R_MALSm', 'MALSp', 'MALSm', 'R_MALSp']	MNXR101347	MALSYN-RXN	R00472	rxn00330	rea	iML1515
TRE6PP	['TRE6PP', 'R_TRE6PP']	MNXR138878				rea	iML1515
EX_met__D_e	['R_EX_met__D_e', 'EX_met__D_e']	MNXR98752				rea	iML1515
EX_tartr__L_e	['EX_tartr__L_e', 'R_EX_tartr__L_e']	MNXR98955				rea	iML1515
EX_taur_e	['EX_taur_e', 'R_EX_taur_e']	MNXR98956				rea	iML1515
EX_maltpt_e	['EX_maltpt_e', 'R_EX_maltpt_e']	MNXR138304				rea	iML1515
EX_glcur_e	['R_EX_glcur_e', 'EX_glcur_e']	MNXR98577				rea	iML1515
ADPRDP	['ADPRDPm', 'ADPRDP', 'R_ADPRDPm', 'R_ADPRDP']	MNXR95480				rea	iML1515
ARAI	['R_ARAI', 'ARAI']	MNXR107160		R01761	rxn01292	rea	iML1515
M1PD	['R_M1PD', 'M1PD']	MNXR138563		R00758	['rxn13933', 'rxn13142', 'rxn13943', 'rxn00546']	rea	iML1515
G3PD2	['R_G3PD2', 'R_G3PD2_2', 'G3PD2_2', 'R_G3PD2_1', 'G3PD2_1', 'G3PD2']	MNXR99877		R00844	rxn00612	rea	iML1515
GALS3	['GALS3', 'R_GALS3']	MNXR138470				rea	iML1515
FCI	['FCI', 'R_r0598', 'r0598', 'R_FCI']	MNXR107994		R03163	rxn02263	rea	iML1515
FCLK	['R_FCLK', 'FCLK']	MNXR99469	FUCULOKIN-RXN	R03241	rxn02319	rea	iML1515
FCLPA	['FCLPA', 'R_FCLPA']	MNXR99470	FUCPALDOL-RXN	R02262	rxn01620	rea	iML1515
ACCOAL	['R_ACCOAL', 'ACCOAL']	MNXR95221				rea	iML1515
GALUi	['GALUi', 'R_GALUi']	MNXR100022		R00289	rxn00213	rea	iML1515
U23GAAT	['U23GAAT', 'R_U23GAAT']	MNXR138889		R04550		rea	iML1515
UAAGDS	['UAAGDS', 'R_UAAGDS']	MNXR138890		R02788	rxn02011	rea	iML1515
UAMAS	['R_UAMAS', 'UAMAS']	MNXR138901		R03193		rea	iML1515
UAMAGS	['R_UAMAGS', 'UAMAGS']	MNXR138900		R02783	['rxn11252', 'rxn02008']	rea	iML1515
UGLYCH	['R_UGLYCH', 'UGLYCH']	MNXR105091	UREIDOGLYCOLATE-HYDROLASE-RXN	R00469		rea	iML1515
OP4ENH	['R_OP4ENH3', 'OP4ENH3', 'R_OP4ENH', 'OP4ENH']	MNXR126136				rea	iML1515
HOPNTAL	['HOPNTAL', 'HOPNTAL3', 'R_HOPNTAL3', 'R_HOPNTAL']	MNXR100679		R00750	rxn00540	rea	iML1515
3HPPPNH	['3HPPPNH', 'R_3HPPPNH']	MNXR94903	MHPHYDROXY-RXN	R06786	rxn04601	rea	iML1515
AKGDH	['R_AKGDm', 'AKGDm', 'R_AKGDH', 'AKGDH']	MNXR95655	2OXOGLUTARATEDEH-RXN	R08549	rxn08094	rea	iML1515
HPYRRx	['GLYCDH_1', 'R_GLYCDH_1', 'HPYRRx', 'R_HPYRRx']	MNXR100325	GLYCERATE-DEHYDROGENASE-RXN	R01388		rea	iML1515
GLYCDx	['GLYCDx', 'R_GLYCDx']	MNXR100326	GLYCDEH-RXN	R01034	rxn00762	rea	iML1515
ASP1DC	['ASP1DC', 'R_ASP1DC']	MNXR96077	ASPDECARBOX-RXN	R00489	rxn00346	rea	iML1515
UGMDDS	['UGMDDS', 'R_UGMDDS']	MNXR109004	UDP-NACMURALGLDAPAALIG-RXN			rea	iML1515
UHGADA	['R_UHGADA', 'UHGADA']	MNXR138918		R04587		rea	iML1515
UAGAAT	['R_UAGAAT', 'UAGAAT']	MNXR105028	UDPNACETYLGLUCOSAMACYLTRANS-RXN	R04567	rxn06729	rea	iML1515
ATPPRT	['ATPPRT', 'R_ATPPRT']	MNXR96132	ATPPHOSPHORIBOSYLTRANS-RXN		rxn00789	rea	iML1515
HISTD	['R_HDH', 'R_HDHh', 'HISTD', 'R_HISTD', 'HDH', 'HDHh']	MNXR100587	RXN-8001	R01158	rxn00859	rea	iML1515
IGPDH	['IGPDh', 'R_IGPDH_1', 'R_IGPDh', 'IGPDH', 'R_IGPDH', 'IGPDH_1']	MNXR100813	IMIDPHOSDEHYD-RXN	R03457	rxn02473	rea	iML1515
PRPPS	['PRPPS', 'R_PRPPS', 'R_RPDPK', 'RPDPK']	MNXR103215				rea	iML1515
PRATPP	['PRADPh', 'R_PRADPh', 'PRATPP', 'R_PRATPP']	MNXR103155	HISTPRATPHYD-RXN		rxn02834	rea	iML1515
PRMICI	['R_PRMICI', 'R_PRICIh', 'PRICIh', 'PRMICI']	MNXR103169	PRIBFAICARPISOM-RXN	R04640	rxn03175	rea	iML1515
SERAT	['R_SERAT', 'R_SATm', 'SATm', 'SERAT', 'SAT', 'R_SAT']	MNXR104275	SERINE-O-ACETTRAN-RXN	R00586	rxn00423	rea	iML1515
CYSS	['R_CYSS_1', 'CYSS_2', 'R_CYSS', 'CYSS_1', 'CYSS', 'R_CYSS_2']	MNXR97007	ACSERLY-RXN	R00897	rxn00649	rea	iML1515
BPNT	['R_BPNT', 'BPNT']	MNXR96321	325-BISPHOSPHATE-NUCLEOTIDASE-RXN	R00188	['rxn00137', 'rxn11357']	rea	iML1515
PAPSR	['PAPSR', 'R_PAPSR']	MNXR102376	1.8.4.8-RXN	R02021	rxn05239	rea	iML1515
ASPK	['ASPK_1', 'R_ASPK', 'ASPK', 'R_ASPK_1']	MNXR96085	ASPARTATEKIN-RXN	R00480	rxn00337	rea	iML1515
ASAD	['ASADH', 'ASADi', 'R_ASADi', 'R_ASADH', 'R_ASAD', 'ASAD']	MNXR96039	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	R02291	rxn01643	rea	iML1515
DAPDC	['DAPDC', 'R_DAPDC']	MNXR97141	DIAMINOPIMDECARB-RXN	R00451	rxn00313	rea	iML1515
EX_mmet_e	['R_EX_mmet_e', 'EX_mmet_e']	MNXR98760				rea	iML1515
METAT	['MATm', 'R_MATm', 'METAT', 'R_METAT']	MNXR101407	S-ADENMETSYN-RXN	R00177	rxn00126	rea	iML1515
ASCBPL	['R_ASCBPL', 'ASCBPL']	MNXR138067	RXN0-5214	R07677	rxn07492	rea	iML1515
ACBIPGT	['ACBIPGT', 'R_ACBIPGT']	MNXR95216	COBINPGUANYLYLTRANS-RXN	R05222	rxn03537	rea	iML1515
ADOCBLS	['R_ADOCBLS', 'ADOCBLS']	MNXR125857	COBALAMINSYN-RXN	R05223	rxn03538	rea	iML1515
ADOCBIK	['R_ADOCBIK', 'ADOCBIK']	MNXR95465	COBINAMIDEKIN-RXN	R05221	rxn03536	rea	iML1515
TMPK	['TMPK', 'R_TMPK']	MNXR104907	THI-P-KIN-RXN	R00617	rxn00438	rea	iML1515
HPPPNDO	['HPPPNDO_1', 'R_HPPPNDO', 'HPPPNDO', 'R_HPPPNDO_1']	MNXR100695	1.13.11.16-RXN	R04376	rxn03038	rea	iML1515
DHCINDO	['DHCINDO', 'DHCINDO_1', 'R_DHCINDO_1', 'R_DHCINDO']	MNXR97379		R06788	rxn04603	rea	iML1515
HKNDDH	['HKNDDH', 'R_HKNDDH', 'R_HKNDDH_1', 'HKNDDH_1']	MNXR138518				rea	iML1515
HKNTDH	['HKNTDH', 'HKNTDH_1', 'R_HKNTDH_1', 'R_HKNTDH']	MNXR138519				rea	iML1515
GLYCK2	['GLYCK2', 'R_GLYCK2']	MNXR100329	GKI-RXN	R08572		rea	iML1515
ENTCS	['ENTCS_1', 'R_ENTCS', 'R_ENTCS_1', 'ENTCS']	MNXR97933			rxn08420	rea	iML1515
SULR	['SULR_1', 'R_SULR', 'SULR', 'R_SULR_1', 'SULRi', 'R_SULRi']	MNXR104650	SULFITE-REDUCT-RXN	R00858	rxn00623	rea	iML1515
MANPGH	['MANPGH', 'R_MANPGH']	MNXR138579		R09645		rea	iML1515
URDGLYCD	['URDGLYCD', 'R_URDGLYCD']	MNXR105152	RXN0-7024	R02935		rea	iML1515
CBMKr	['CBMKr', 'R_CBMKr']	MNXR96482	CARBAMATE-KINASE-RXN	R00150	rxn00114	rea	iML1515
AMANAPEr	['R_AMANAPEr', 'AMANAPEr']	MNXR95804	NANE-RXN	R02087	rxn01506	rea	iML1515
ACM6PH	['ACM6PH', 'R_ACM6PH']	MNXR95273		R08555	rxn08044	rea	iML1515
NNATr	['NNATm', 'R_NNATm', 'NNATn', 'NNATr', 'R_NNATr', 'R_NNATn']	MNXR101978	NICONUCADENYLYLTRAN-RXN	R03005	rxn02155	rea	iML1515
CYTDH	['R_CYTDH', 'CYTDH']	MNXR97040	RXN0-361	R02137	rxn01541	rea	iML1515
PSERT	['R_PSAT', 'PSAT', 'PSERT', 'R_PSERT']	MNXR103225	PSERTRANSAM-RXN	R04173	rxn02914	rea	iML1515
AIRC2	['AIRC2', 'R_AIRC2']	MNXR95644				rea	iML1515
GAPD	['R_GAPDHm', 'GAPD', 'R_GAPD', 'R_GAPDHf', 'GAPDHf', 'R_GAPDHh', 'GAPDHi', 'R_GAPDHi', 'GAPDHm', 'GAPDHh']	MNXR100040	GAPOXNPHOSPHN-RXN	R01061	rxn00781	rea	iML1515
HEX1	['R_HEX1', 'HEX1']	MNXR100612		R00299	rxn00216	rea	iML1515
GND	['GNDer', 'R_PGDHh', 'PGDHh', 'R_GND', 'R_GNDer', 'GND']	MNXR100389	RXN-9952	R01528	rxn01115	rea	iML1515
TAUDO	['R_TAUDO', 'TAUDO']	MNXR104730	RXN0-299	R05320	rxn03630	rea	iML1515
DM_amob_c	['R_DM_amob_c', 'DM_amob_c']	MNXR97556				rea	iML1515
ME2	['R_ME2m', 'MDHC_nadp_hr', 'ME2m', 'R_ME2', 'ME2', 'R_MDHC_nadp_hr']	MNXR101443	MALIC-NADP-RXN	R00216	rxn00161	rea	iML1515
ARGSL	['R_ARGSL', 'ARGSL']	MNXR138059				rea	iML1515
CBPS	['CBPS', 'R_CBPS', 'CBPSn', 'R_CBPSn', 'HCGALm', 'R_HCGALm']	MNXR96485	CARBPSYN-RXN	R00575	rxn00414	rea	iML1515
GLU5K	['R_GLU5Km', 'GLU5Km', 'GLU5K', 'R_GLU5K']	MNXR100277	GLUTKIN-RXN	R00239	rxn00179	rea	iML1515
IPPS	['IPPSm', 'R_IPPSm', 'IPPS', 'R_IPPS', 'R_IPPSh', 'IPPSh']	MNXR100879	2-ISOPROPYLMALATESYN-RXN	R01213		rea	iML1515
EX_mg2_e	['R_EX_mg2_e', 'EX_mg2_e']	MNXR98756				rea	iML1515
