qseqid,sseqid,evalue_x,pident_x,length_x,bitscore_x,ppos_x,qcovs_x,evalue_y,pident_y,length_y,bitscore_y,ppos_y,qcovs_y
stu1229,MBLCLPDI_00523,2.0799999999999992e-111,45.409,403,331.0,63.52,85,5.2299999999999985e-107,45.409,403,319.0,63.52,100
stu1234,MBLCLPDI_00614,6.3299999999999986e-86,50.996,251,253.0,68.13,97,4.8199999999999984e-86,50.996,251,253.0,68.13,98
stu1235,MBLCLPDI_00364,6.239999999999999e-41,32.376999999999995,244,137.0,54.51,96,4.89e-41,32.376999999999995,244,137.0,54.51,96
stu1242,MBLCLPDI_01181,6.029999999999999e-171,79.931,289,473.0,90.31,83,0.0,79.931,289,503.0,90.31,98
stu1248,MBLCLPDI_00835,8.719999999999999e-68,40.0,270,207.0,58.15,98,6.969999999999999e-68,40.0,270,207.0,58.15,97
stu1249,MBLCLPDI_00834,1.2799999999999997e-62,47.788000000000004,226,191.0,60.62,98,1.01e-62,47.788000000000004,226,191.0,60.62,94
stu1251,MBLCLPDI_00450,0.0,63.31100000000001,447,559.0,77.18,99,0.0,63.31100000000001,447,544.0,77.18,99
stu1253,MBLCLPDI_00448,2.7799999999999994e-78,50.0,234,235.0,73.08,82,1.6299999999999999e-83,50.0,234,248.0,73.08,82
stu1254,MBLCLPDI_00499,3.9699999999999984e-173,52.902,448,489.0,70.09,100,3.019999999999999e-173,52.902,448,489.0,70.09,100
stu1255,MBLCLPDI_00498,2.7499999999999993e-90,55.81399999999999,215,263.0,77.67,82,1.8799999999999996e-90,55.81399999999999,215,263.0,77.67,91
stu1256,MBLCLPDI_01680,9.569999999999997e-158,32.753,861,479.0,55.05,99,3.6799999999999985e-163,32.865,855,493.0,54.97,99
stu1259,MBLCLPDI_00381,0.0,50.923,650,664.0,68.92,99,0.0,51.166000000000004,643,664.0,69.36,99
stu1260,MBLCLPDI_01350,9.569999999999999e-85,62.562,203,246.0,80.79,96,1.0399999999999998e-71,61.878,181,213.0,80.11,83
stu1261,MBLCLPDI_01541,9.899999999999999e-70,36.544000000000004,353,221.0,55.52,96,1.4599999999999998e-69,36.544000000000004,353,220.0,55.52,81
stu1263,MBLCLPDI_00036,2.38e-46,30.023000000000003,433,163.0,46.42,89,3.7799999999999995e-46,30.622,418,162.0,46.89,89
stu1264,MBLCLPDI_00506,0.0,49.129,574,600.0,69.34,99,0.0,49.129,574,600.0,69.34,99
stu1265,MBLCLPDI_01476,6.43e-41,69.767,86,125.0,82.56,99,7.079999999999999e-37,69.767,86,115.0,82.56,98
stu1270,MBLCLPDI_00352,0.0,70.014,717,1061.0,82.15,99,0.0,70.014,717,1061.0,82.15,99
stu1271,MBLCLPDI_00351,8.459999999999996e-173,71.01899999999999,314,479.0,86.62,98,6.839999999999999e-173,71.01899999999999,314,479.0,86.62,93
stu1279,MBLCLPDI_00006,0.0,63.602,805,1051.0,80.5,99,0.0,63.602,805,1053.0,80.5,97
stu1280,MBLCLPDI_00803,1.7999999999999997e-132,59.547,309,376.0,76.7,94,1.3399999999999997e-132,59.547,309,376.0,76.7,96
stu1281,MBLCLPDI_00072,1.6099999999999995e-114,39.866,449,340.0,58.8,98,1.2099999999999996e-114,39.866,449,340.0,58.8,96
stu1282,MBLCLPDI_01970,9.689999999999998e-133,39.13,506,391.0,61.07,98,7.409999999999997e-133,39.13,506,391.0,61.07,99
stu1292,MBLCLPDI_01352,0.0,48.522,812,749.0,66.5,100,0.0,48.522,812,749.0,66.5,100
stu1294,MBLCLPDI_01353,1.1999999999999994e-167,61.946999999999996,339,467.0,79.65,95,9.229999999999996e-168,61.946999999999996,339,467.0,79.65,97
stu1295,MBLCLPDI_01290,0.0,36.580999999999996,1211,665.0,57.56,99,0.0,36.580999999999996,1211,642.0,57.56,99
stu1296,MBLCLPDI_01291,2.0199999999999998e-75,46.288000000000004,229,224.0,68.12,100,1.57e-75,46.288000000000004,229,224.0,68.12,98
stu1297,MBLCLPDI_00697,1.7999999999999997e-101,49.291000000000004,282,296.0,68.44,91,1.3599999999999996e-101,49.291000000000004,282,296.0,68.44,92
stu1298,MBLCLPDI_00700,3.8099999999999996e-142,58.239,352,403.0,74.15,96,2.859999999999999e-142,58.239,352,403.0,74.15,99
stu1305,MBLCLPDI_00053,5.1299999999999994e-71,30.785999999999998,471,229.0,50.32,95,3.949999999999999e-71,30.785999999999998,471,229.0,50.32,96
stu1306,MBLCLPDI_00739,0.0,48.731,591,587.0,68.87,99,0.0,48.731,591,587.0,68.87,98
stu1309,MBLCLPDI_00203,1.7e-50,38.164,207,159.0,64.73,99,5.93e-45,38.164,207,144.0,64.73,98
stu1310,MBLCLPDI_00202,5.959999999999999e-115,61.753,251,326.0,77.29,99,4.639999999999999e-115,61.753,251,326.0,77.29,98
stu1311,MBLCLPDI_00200,4.1599999999999994e-77,42.809,299,233.0,63.21,98,3.1199999999999994e-77,42.809,299,233.0,63.21,98
stu1312,MBLCLPDI_00201,3.0099999999999994e-72,52.294,218,215.0,70.64,99,6.039999999999998e-70,52.607,211,209.0,70.14,95
stu1316,MBLCLPDI_01201,1.93e-41,42.857,161,136.0,65.84,71,1.45e-41,42.857,161,136.0,65.84,72
stu1317,MBLCLPDI_01200,1.0499999999999998e-92,53.265,291,272.0,70.79,100,3.529999999999999e-96,53.265,291,281.0,70.79,99
stu1333,MBLCLPDI_01946,9.609999999999999e-89,28.99,683,286.0,49.93,99,2.1799999999999996e-82,29.051,685,269.0,50.22,99
stu1334,MBLCLPDI_01945,3.1199999999999993e-93,54.618,249,271.0,77.11,99,1.0999999999999998e-99,54.618,249,287.0,77.11,99
stu1335,MBLCLPDI_01944,1.57e-35,32.245,245,127.0,55.92,75,1.65e-36,29.141,326,129.0,52.15,97
stu1336,MBLCLPDI_01943,2.2999999999999997e-53,37.387,222,167.0,59.91,98,1.7499999999999997e-53,37.387,222,167.0,59.91,98
stu1343,MBLCLPDI_00204,8.14e-49,52.857,140,156.0,67.86,44,2.7899999999999993e-49,52.857,140,156.0,67.86,98
stu1357,MBLCLPDI_01967,4.889999999999999e-64,35.059,425,209.0,56.94,93,2.32e-62,33.996,453,204.0,56.73,96
stu1361,MBLCLPDI_01796,8.39e-111,39.957,463,331.0,61.99,99,4.759999999999998e-112,39.957,463,334.0,61.99,98
stu1363,MBLCLPDI_02042,3.96e-57,46.739,184,175.0,65.22,92,3.0199999999999996e-57,46.739,184,175.0,65.22,92
stu1367,MBLCLPDI_00253,2.8699999999999993e-103,55.336000000000006,253,299.0,75.49,87,2.1699999999999996e-107,54.681999999999995,267,310.0,74.91,90
stu1368,MBLCLPDI_00252,6.86e-49,30.365,438,168.0,53.88,98,1.1999999999999999e-43,30.365,438,154.0,53.88,97
stu1371,MBLCLPDI_00069,9.219999999999999e-87,46.263000000000005,281,257.0,66.9,99,7.249999999999999e-87,46.263000000000005,281,257.0,66.9,97
stu1394,MBLCLPDI_01160,4.679999999999999e-84,27.964000000000002,1105,290.0,48.6,99,1.0199999999999996e-87,28.031999999999996,1113,300.0,48.97,99
stu1395,MBLCLPDI_01161,1.6499999999999997e-81,38.461999999999996,403,251.0,58.06,100,1.1699999999999996e-81,38.461999999999996,403,251.0,58.06,100
stu1397,MBLCLPDI_00315,0.0,43.788999999999994,644,550.0,63.35,61,0.0,43.788999999999994,644,536.0,63.35,98
stu1398,MBLCLPDI_01924,0.0,56.698,642,679.0,73.52,99,0.0,56.698,642,738.0,73.52,99
stu1399,MBLCLPDI_01697,6.32e-58,34.857,350,187.0,52.0,98,4.79e-58,34.857,350,187.0,52.0,99
stu1400,MBLCLPDI_00368,0.0,70.482,332,499.0,85.24,99,0.0,70.482,332,499.0,85.24,99
stu1401,MBLCLPDI_01932,0.0,54.658,483,518.0,68.94,98,0.0,54.658,483,514.0,68.94,99
stu1402,MBLCLPDI_01933,2.6799999999999994e-149,54.082,392,424.0,70.92,99,1.3399999999999996e-139,54.082,392,399.0,70.92,100
stu1403,MBLCLPDI_01931,5.409999999999999e-93,42.727,330,276.0,62.42,99,4.12e-93,42.727,330,276.0,62.42,99
stu1413,MBLCLPDI_00066,5.46e-69,31.808000000000003,437,230.0,54.69,57,2.4699999999999996e-69,31.808000000000003,437,230.0,54.69,97
stu1416,MBLCLPDI_00663,0.0,44.938,810,606.0,61.98,98,0.0,45.185,810,612.0,62.22,99
stu1417,MBLCLPDI_01813,3.98e-90,43.161,329,269.0,62.61,98,3.0399999999999994e-90,43.161,329,269.0,62.61,98
stu1418,MBLCLPDI_01283,1.5099999999999997e-109,62.14,243,311.0,78.19,98,1.5699999999999995e-102,62.14,243,293.0,78.19,96
stu1419,MBLCLPDI_01284,3.8299999999999995e-54,53.216,171,165.0,70.76,98,2.86e-54,53.216,171,165.0,70.76,100
stu1420,MBLCLPDI_01111,1.08e-33,31.925,213,116.0,58.22,95,8.329999999999999e-34,31.925,213,116.0,58.22,98
stu1421,MBLCLPDI_01110,4.59e-30,32.673,202,113.0,57.92,59,3.15e-30,32.673,202,113.0,57.92,58
stu1425,MBLCLPDI_01301,7.529999999999998e-127,37.626999999999995,590,384.0,59.15,93,7.119999999999998e-126,37.521,589,381.0,59.08,88
stu1426,MBLCLPDI_01302,1.0999999999999999e-53,41.056999999999995,246,169.0,60.16,99,8.410000000000001e-54,41.056999999999995,246,169.0,60.16,99
stu1427,MBLCLPDI_01303,1.5999999999999998e-122,44.369,444,360.0,62.61,99,3.4099999999999996e-115,44.369,444,341.0,62.84,98
stu1428,MBLCLPDI_01304,5.739999999999998e-93,48.726000000000006,314,275.0,68.47,99,3.1899999999999995e-105,48.726000000000006,314,306.0,68.79,99
stu1429,MBLCLPDI_01305,0.0,49.027,822,765.0,65.21,99,0.0,49.027,822,765.0,65.21,99
stu1431,MBLCLPDI_01308,4.159999999999999e-97,65.025,203,277.0,77.83,97,3.129999999999999e-97,65.025,203,277.0,77.83,99
stu1432,MBLCLPDI_01289,2.3499999999999994e-116,55.418,323,347.0,75.23,69,4.869999999999999e-123,55.418,323,364.0,75.23,64
stu1433,MBLCLPDI_00455,2.0800000000000002e-51,37.079,267,165.0,56.93,98,1.5699999999999997e-51,37.079,267,165.0,56.93,98
stu1450,MBLCLPDI_01762,8.129999999999997e-159,55.051,396,449.0,74.75,98,3.2399999999999994e-150,55.051,396,427.0,74.75,96
stu1455,MBLCLPDI_00439,8.129999999999998e-128,58.333,324,364.0,71.6,98,6.149999999999998e-128,58.333,324,364.0,71.6,99
stu1456,MBLCLPDI_00650,9.099999999999997e-72,41.176,289,219.0,61.59,96,2.6799999999999998e-64,41.176,289,200.0,61.59,95
stu1457,MBLCLPDI_00649,2.9299999999999993e-86,47.211999999999996,269,254.0,67.29,95,2.1799999999999995e-86,47.211999999999996,269,254.0,67.29,99
stu1459,MBLCLPDI_00648,4.479999999999999e-99,66.667,201,283.0,80.1,90,3.32e-99,66.667,201,283.0,80.1,93
stu1461,MBLCLPDI_00685,3.96e-102,45.078,386,303.0,61.4,99,3.139999999999999e-102,45.078,386,303.0,61.4,99
stu1463,MBLCLPDI_00382,7.429999999999999e-68,48.78,205,204.0,69.27,94,5.5499999999999986e-68,48.78,205,204.0,69.27,95
stu1464,MBLCLPDI_00080,8.709999999999999e-45,39.623000000000005,212,146.0,59.91,88,1e-48,39.496,238,156.0,58.82,95
stu1465,MBLCLPDI_00561,5.3399999999999995e-30,31.579,190,107.0,53.16,83,3.76e-30,31.579,190,107.0,53.16,89
stu1483,MBLCLPDI_01180,1.2899999999999997e-118,60.87,276,337.0,75.36,98,9.769999999999999e-119,60.87,276,337.0,75.36,97
stu1485,MBLCLPDI_01526,5.519999999999999e-133,59.016000000000005,305,376.0,75.41,99,5.46e-141,60.983999999999995,305,396.0,77.05,99
stu1487,MBLCLPDI_01331,3.56e-40,57.0,100,125.0,75.0,90,2.5499999999999994e-40,57.0,100,125.0,75.0,96
stu1493,MBLCLPDI_01534,1.2299999999999998e-153,54.324,370,433.0,73.51,99,9.47e-154,54.324,370,433.0,73.51,99
stu1497,MBLCLPDI_00414,0.0,72.414,667,1004.0,86.51,99,0.0,72.414,667,1004.0,86.51,97
stu1501,MBLCLPDI_00104,4.589999999999999e-124,43.041000000000004,467,375.0,66.81,93,1.9999999999999994e-124,43.041000000000004,467,375.0,66.81,94
stu1502,MBLCLPDI_00105,1.1199999999999997e-126,69.71,241,355.0,83.4,98,8.609999999999997e-127,69.71,241,355.0,83.4,98
stu1504,MBLCLPDI_00740,0.0,62.1,438,528.0,77.85,99,0.0,62.1,438,510.0,77.85,99
stu1520,MBLCLPDI_00551,5.429999999999999e-68,26.018,565,226.0,52.04,98,1.1599999999999998e-64,26.25,560,217.0,51.07,98
stu1521,MBLCLPDI_00005,0.0,66.667,639,837.0,81.06,98,0.0,66.667,639,836.0,81.06,97
stu1530,MBLCLPDI_01836,1.58e-45,41.758,182,149.0,61.54,81,3.71e-39,38.813,219,133.0,57.99,72
stu1535,MBLCLPDI_01799,1.3899999999999996e-147,54.622,357,417.0,72.83,100,1.0699999999999997e-147,54.622,357,417.0,72.83,100
stu1536,MBLCLPDI_01800,7.999999999999998e-118,63.281000000000006,256,334.0,82.42,97,6.419999999999999e-118,63.281000000000006,256,334.0,82.42,94
stu1537,MBLCLPDI_01801,2.4799999999999996e-127,64.122,262,358.0,84.73,99,1.9199999999999994e-127,64.122,262,358.0,84.73,98
stu1538,MBLCLPDI_01802,6.2499999999999985e-174,65.289,363,485.0,79.89,95,1.9199999999999993e-172,65.642,358,481.0,80.17,98
stu1539,MBLCLPDI_00444,1.8999999999999998e-109,55.788999999999994,285,315.0,70.88,95,1.4399999999999997e-109,55.788999999999994,285,315.0,70.88,96
stu1540,MBLCLPDI_01415,3.49e-36,44.361000000000004,133,119.0,64.66,82,2.7799999999999997e-36,44.361000000000004,133,119.0,64.66,78
stu1543,MBLCLPDI_01411,4.5999999999999995e-48,36.501999999999995,263,160.0,57.41,97,5.11e-48,36.501999999999995,263,160.0,57.41,67
stu1544,MBLCLPDI_01414,8.02e-62,47.593999999999994,187,186.0,67.91,99,6.2899999999999985e-62,47.593999999999994,187,186.0,67.91,97
stu1545,MBLCLPDI_00388,0.0,52.35,617,619.0,72.61,100,0.0,52.35,617,647.0,72.61,100
stu1546,MBLCLPDI_00560,1.2899999999999998e-93,38.161,435,285.0,58.62,98,1.03e-93,38.161,435,285.0,58.62,99
stu1548,MBLCLPDI_01286,6.52e-47,71.111,90,141.0,83.33,100,5.04e-47,71.111,90,141.0,83.33,99
stu1550,MBLCLPDI_01217,1.1199999999999995e-139,65.455,275,390.0,79.64,100,8.559999999999998e-140,65.455,275,390.0,79.64,100
stu1553,MBLCLPDI_01591,6.399999999999998e-133,58.199,311,378.0,78.46,92,4.889999999999999e-133,58.199,311,378.0,78.46,92
stu1554,MBLCLPDI_01596,0.0,52.615,650,671.0,68.15,98,0.0,52.615,650,671.0,68.15,96
stu1556,MBLCLPDI_01531,7.1e-33,25.368000000000002,272,119.0,53.31,85,1.55e-33,25.368000000000002,272,120.0,53.31,90
stu1557,MBLCLPDI_01535,5.1299999999999983e-104,52.632,285,301.0,67.72,99,3.899999999999999e-104,52.632,285,301.0,67.72,89
stu1560,MBLCLPDI_00250,1.5399999999999996e-153,52.968999999999994,421,437.0,69.83,100,1.1899999999999998e-153,52.968999999999994,421,437.0,69.83,99
stu1561,MBLCLPDI_00727,2.5199999999999996e-79,31.76,699,265.0,50.5,90,2.17e-87,32.086,695,286.0,49.93,93
stu1562,MBLCLPDI_00725,6.539999999999999e-38,43.42100000000001,152,127.0,64.47,66,4.6399999999999993e-38,43.42100000000001,152,127.0,64.47,71
stu1563,MBLCLPDI_00765,3.59e-59,46.428999999999995,196,182.0,66.33,78,2.32e-59,46.428999999999995,196,182.0,66.33,92
stu1566,MBLCLPDI_00766,2.1899999999999992e-83,49.187,246,246.0,69.11,96,1.6499999999999996e-83,49.187,246,246.0,69.11,98
stu1568,MBLCLPDI_00262,0.0,57.732,485,553.0,73.4,92,0.0,60.81100000000001,444,549.0,77.25,88
stu1569,MBLCLPDI_01986,5.74e-41,27.393,303,140.0,53.47,98,1.71e-35,27.393,303,125.0,53.47,98
stu1574,MBLCLPDI_01501,0.0,69.038,520,753.0,81.73,99,0.0,69.038,520,727.0,81.73,99
stu1576,MBLCLPDI_00261,8.479999999999998e-116,40.986999999999995,466,343.0,62.02,99,6.509999999999998e-116,40.986999999999995,466,343.0,62.02,100
stu1583,MBLCLPDI_00526,2.5699999999999995e-76,37.5,352,236.0,56.82,98,2.1299999999999995e-76,37.5,352,236.0,56.82,93
stu1585,MBLCLPDI_00474,1.6199999999999995e-177,44.665,656,519.0,63.41,88,0.0,44.665,656,535.0,63.41,98
stu1586,MBLCLPDI_01035,4.93e-38,44.696999999999996,132,122.0,65.15,91,3.74e-38,44.696999999999996,132,122.0,65.15,93
stu1606,MBLCLPDI_01395,4.129999999999999e-84,56.338,213,244.0,70.89,99,3.1599999999999997e-84,56.338,213,244.0,70.89,100
stu1608,MBLCLPDI_01396,1.65e-31,25.628,398,118.0,45.48,99,2.89e-26,26.131,398,103.0,45.73,99
stu1609,MBLCLPDI_01397,1.8099999999999998e-110,60.417,240,314.0,77.5,99,1.3899999999999996e-110,60.417,240,314.0,77.5,98
stu1610,MBLCLPDI_01398,5.62e-53,57.553999999999995,139,160.0,70.5,99,4.449999999999999e-53,57.553999999999995,139,160.0,70.5,92
stu1614,MBLCLPDI_00050,0.0,74.032,697,1033.0,88.09,99,0.0,74.352,694,1055.0,88.33,93
stu1615,MBLCLPDI_01366,3.23e-58,33.246,382,189.0,51.83,99,2.56e-58,33.246,382,189.0,51.83,99
stu1616,MBLCLPDI_01367,2.4399999999999996e-65,41.056999999999995,246,200.0,60.16,90,1.7e-65,41.056999999999995,246,200.0,60.16,99
stu1617,MBLCLPDI_01368,1.4599999999999999e-30,49.138000000000005,116,102.0,70.69,99,1.71e-37,49.138000000000005,116,119.0,70.69,98
stu1618,MBLCLPDI_01369,1.15e-61,46.354,192,187.0,69.79,97,9.129999999999998e-62,46.354,192,187.0,69.79,94
stu1619,MBLCLPDI_01370,8.299999999999999e-70,50.246,203,208.0,69.46,95,6.459999999999999e-70,50.246,203,208.0,69.46,95
stu1621,MBLCLPDI_01372,1.4299999999999996e-178,63.611999999999995,371,497.0,78.98,99,1.0999999999999996e-178,63.611999999999995,371,497.0,78.98,98
stu1622,MBLCLPDI_01373,8.54e-65,50.0,170,192.0,74.71,97,6.559999999999998e-65,50.0,170,192.0,74.71,97
stu1623,MBLCLPDI_00470,5.89e-38,32.542,295,132.0,52.88,96,4.74e-29,32.384,281,108.0,51.25,92
stu1625,MBLCLPDI_01592,0.0,60.338,474,582.0,74.68,99,0.0,61.181000000000004,474,595.0,75.95,99
stu1626,MBLCLPDI_01593,0.0,57.927,492,561.0,75.2,100,0.0,57.927,492,559.0,75.2,100
stu1632,MBLCLPDI_01332,6.199999999999999e-81,66.082,171,233.0,78.36,100,4.899999999999999e-81,66.082,171,233.0,78.36,98
stu1634,MBLCLPDI_00169,3.9299999999999998e-59,49.451,182,179.0,64.29,99,2.9699999999999996e-59,49.451,182,179.0,64.29,100
stu1637,MBLCLPDI_00536,2.31e-48,50.685,146,149.0,71.23,96,1.8999999999999997e-48,50.685,146,149.0,71.23,90
stu1641,MBLCLPDI_01917,1.08e-42,28.533,368,152.0,53.8,79,2.7799999999999997e-50,29.563000000000002,389,172.0,53.98,87
stu1643,MBLCLPDI_01821,1.09e-44,26.375,618,166.0,49.03,87,8.74e-45,26.578000000000003,602,166.0,48.67,87
stu1647,MBLCLPDI_00724,4.699999999999999e-83,43.558,326,252.0,63.19,94,6.72e-85,43.125,320,256.0,62.5,91
stu1648,MBLCLPDI_00723,9.33e-38,42.675,157,124.0,61.15,95,7.469999999999999e-38,42.675,157,124.0,61.15,90
stu1649,MBLCLPDI_00722,2.2799999999999998e-66,51.111000000000004,180,197.0,74.44,97,1.7899999999999997e-66,51.111000000000004,180,197.0,74.44,96
stu1650,MBLCLPDI_00407,3.6899999999999986e-121,55.11600000000001,303,346.0,73.27,99,2.849999999999999e-121,55.11600000000001,303,346.0,73.27,98
stu1653,MBLCLPDI_00321,3.5399999999999997e-37,37.611,226,129.0,57.08,72,2.05e-37,37.611,226,129.0,57.08,95
stu1667,MBLCLPDI_00493,4.62e-45,29.340999999999998,334,152.0,48.8,97,3.76e-45,29.340999999999998,334,152.0,48.8,99
stu1671,MBLCLPDI_01908,9.040000000000001e-35,34.559,272,122.0,45.22,94,5.649999999999999e-35,34.559,272,122.0,45.22,98
stu1672,MBLCLPDI_01803,4.1099999999999984e-162,37.608000000000004,811,485.0,55.36,99,3.319999999999999e-162,37.608000000000004,811,485.0,55.36,99
stu1699,MBLCLPDI_00582,2.179999999999999e-175,56.208,443,495.0,74.94,99,8.839999999999997e-176,56.208,443,496.0,74.94,97
stu1700,MBLCLPDI_00670,1.04e-92,47.431999999999995,331,275.0,62.54,96,7.549999999999999e-93,47.431999999999995,331,275.0,62.54,96
stu1701,MBLCLPDI_00669,6.049999999999999e-114,31.951999999999998,748,357.0,53.21,97,1.0199999999999998e-109,32.626999999999995,708,345.0,53.67,92
stu1703,MBLCLPDI_00667,1.7899999999999994e-135,59.048,315,383.0,75.87,99,1.3799999999999998e-135,59.048,315,383.0,75.87,99
stu1710,MBLCLPDI_00375,2.2499999999999994e-161,53.17100000000001,410,456.0,73.41,99,1.7099999999999996e-161,53.17100000000001,410,456.0,73.41,98
stu1711,MBLCLPDI_00376,2.4299999999999996e-97,51.953,256,282.0,74.22,96,1.8199999999999995e-97,51.953,256,282.0,74.22,98
stu1716,MBLCLPDI_00055,4.6399999999999995e-32,36.869,198,131.0,59.6,89,4.12e-32,36.869,198,131.0,59.6,84
stu1724,MBLCLPDI_02065,2.0100000000000003e-25,26.910999999999998,327,100.0,47.4,99,1.57e-25,26.910999999999998,327,100.0,47.4,96
stu1725,MBLCLPDI_01294,0.0,48.22,674,619.0,66.47,99,0.0,48.22,674,646.0,66.47,99
stu1726,MBLCLPDI_00273,1.7399999999999998e-110,46.505,372,324.0,63.98,99,1.3599999999999997e-110,46.505,372,324.0,63.98,99
stu1727,MBLCLPDI_00272,4.33e-42,51.667,120,131.0,70.0,100,3.33e-42,51.667,120,131.0,70.0,100
stu1730,MBLCLPDI_00396,0.0,66.583,793,1073.0,80.45,93,0.0,66.583,793,1073.0,80.45,99
stu1732,MBLCLPDI_01733,2.0599999999999997e-83,61.622,185,246.0,75.68,59,9.729999999999999e-84,61.622,185,246.0,75.68,95
stu1733,MBLCLPDI_00995,1.31e-53,56.757,148,168.0,70.95,49,5.04e-54,56.757,148,168.0,70.95,99
stu1738,MBLCLPDI_01317,1.73e-32,44.696999999999996,132,108.0,58.33,92,1.26e-32,44.696999999999996,132,108.0,58.33,92
stu1740,MBLCLPDI_01738,5.489999999999999e-71,54.301,186,209.0,73.12,100,2.0699999999999995e-63,54.301,186,189.0,73.12,100
stu1741,MBLCLPDI_00726,7.309999999999999e-54,54.676,139,163.0,70.5,92,5.96e-54,54.676,139,163.0,70.5,86
stu1742,MBLCLPDI_01320,3.97e-80,39.216,357,245.0,58.54,99,3.069999999999999e-80,39.216,357,245.0,58.54,99
stu1748,MBLCLPDI_00415,0.0,73.589,939,1441.0,86.26,99,0.0,73.589,939,1441.0,86.26,98
stu1752,MBLCLPDI_00009,7.969999999999999e-37,78.48100000000001,79,114.0,91.14,100,3.57e-43,78.48100000000001,79,130.0,91.14,100
stu1753,MBLCLPDI_00008,2.5e-53,49.231,195,164.0,58.97,100,2.0699999999999996e-53,49.231,195,164.0,58.97,100
stu1754,MBLCLPDI_00007,1.7399999999999999e-43,67.021,94,133.0,76.6,98,1.3599999999999999e-43,67.021,94,133.0,76.6,96
stu1761,MBLCLPDI_01382,0.0,53.993,889,931.0,70.64,99,0.0,53.993,889,931.0,70.64,99
stu1762,MBLCLPDI_00588,0.0,42.105,798,581.0,60.03,99,0.0,42.105,798,575.0,60.03,100
stu1767,MBLCLPDI_00690,0.0,43.75,832,633.0,61.42,98,0.0,43.75,832,635.0,61.42,97
stu1770,MBLCLPDI_00373,6.989999999999999e-153,62.315,337,429.0,76.85,99,8.739999999999999e-147,62.315,337,413.0,76.85,98
stu1772,MBLCLPDI_00371,2.3299999999999998e-66,48.133,241,201.0,62.66,100,1.8799999999999998e-66,48.133,241,201.0,62.66,100
stu1774,MBLCLPDI_01673,0.0,60.573,558,704.0,77.6,99,0.0,60.573,558,704.0,77.6,90
stu1776,MBLCLPDI_01337,0.0,60.09,446,578.0,77.35,99,0.0,60.09,446,578.0,77.35,99
stu1782,MBLCLPDI_00427,1.6799999999999994e-175,62.129,404,491.0,79.95,100,1.2899999999999995e-175,62.129,404,491.0,79.95,100
stu1788,MBLCLPDI_00426,8.339999999999997e-134,57.692,338,380.0,72.49,99,6.3499999999999985e-134,57.692,338,380.0,72.49,100
stu1789,MBLCLPDI_01638,0.0,70.58,690,1019.0,84.35,99,0.0,70.58,690,1019.0,84.35,99
stu1790,MBLCLPDI_01639,1.0299999999999998e-86,71.795,156,246.0,87.18,100,7.879999999999999e-87,71.795,156,246.0,87.18,100
stu1791,MBLCLPDI_01640,9.219999999999998e-78,83.088,136,223.0,87.5,99,7.149999999999998e-78,83.088,136,223.0,87.5,98
stu1793,MBLCLPDI_00237,4.209999999999999e-91,49.623999999999995,266,267.0,68.8,95,3.1999999999999994e-91,49.623999999999995,266,267.0,68.8,98
stu1796,MBLCLPDI_01298,1.0099999999999999e-32,33.645,214,114.0,53.27,99,7.340000000000001e-29,33.645,214,103.0,53.27,99
stu1797,MBLCLPDI_01299,3.4499999999999995e-85,53.99100000000001,213,248.0,74.18,97,2.6099999999999995e-85,53.99100000000001,213,248.0,74.18,98
stu1798,MBLCLPDI_01300,1.0399999999999999e-100,51.876999999999995,293,293.0,65.19,98,8.099999999999998e-101,51.876999999999995,293,293.0,65.19,99
stu1799,MBLCLPDI_00231,5.679999999999998e-107,53.103,290,309.0,71.03,99,4.439999999999999e-107,53.103,290,309.0,71.03,98
stu1800,MBLCLPDI_00230,2.03e-55,51.111000000000004,180,170.0,65.0,97,1.57e-55,51.111000000000004,180,170.0,65.0,94
stu1801,MBLCLPDI_00229,3.1299999999999994e-84,46.428999999999995,252,249.0,68.25,97,2.5199999999999995e-84,46.428999999999995,252,249.0,68.25,93
stu1803,MBLCLPDI_00589,2.58e-43,58.416000000000004,101,133.0,80.2,97,1.97e-43,58.416000000000004,101,133.0,80.2,95
stu1804,MBLCLPDI_01951,1.5699999999999997e-37,43.528999999999996,170,126.0,60.0,65,7.72e-38,43.528999999999996,170,126.0,60.0,95
stu1806,MBLCLPDI_00579,3.3999999999999997e-47,29.660999999999998,354,160.0,47.46,92,3.79e-51,29.660999999999998,354,171.0,47.46,96
stu1807,MBLCLPDI_02057,1.2399999999999997e-64,59.864,147,191.0,74.15,94,9.209999999999997e-65,59.864,147,191.0,74.15,97
stu1810,MBLCLPDI_02107,3.1299999999999996e-71,45.56,259,216.0,66.41,94,1.3699999999999998e-66,42.629,251,204.0,60.96,91
stu1811,MBLCLPDI_02108,2.89e-32,51.818000000000005,110,105.0,69.09,97,2.33e-32,51.818000000000005,110,105.0,69.09,94
stu1812,MBLCLPDI_00820,0.0,64.317,454,622.0,80.84,98,0.0,64.317,454,622.0,80.84,98
stu1813,MBLCLPDI_00819,0.0,65.128,390,526.0,80.51,97,0.0,64.646,396,546.0,80.3,97
stu1814,MBLCLPDI_01336,1.5299999999999994e-162,49.31,507,466.0,64.5,100,8.309999999999998e-156,49.31,507,448.0,64.5,99
stu1817,MBLCLPDI_00337,2.4099999999999996e-100,60.177,226,287.0,78.76,98,9.479999999999997e-95,60.177,226,273.0,78.76,98
