qseqid,sseqid,evalue_x,pident_x,length_x,bitscore_x,ppos_x,qcovs_x,evalue_y,pident_y,length_y,bitscore_y,ppos_y,qcovs_y
WP_003668247.1,WP_003668247.1,0.0,100.0,703,1388.6,100.0,100.0,0.0,100.0,703,1388.6,100.0,100.0
WP_003668249.1,WP_003668249.1,9.599999999999999e-86,100.0,210,309.3,100.0,100.0,9.399999999999999e-86,100.0,210,309.3,100.0,100.0
WP_003668251.1,WP_003668251.1,8.399999999999996e-204,100.0,350,702.2,100.0,100.0,8.299999999999998e-204,100.0,350,702.2,100.0,100.0
WP_003668252.1,WP_003668252.1,5.999999999999999e-94,100.0,173,336.3,100.0,100.0,5.899999999999998e-94,100.0,173,336.3,100.0,100.0
WP_003668255.1,WP_003668255.1,4.499999999999999e-103,100.0,187,366.7,100.0,100.0,4.3999999999999994e-103,100.0,187,366.7,100.0,100.0
WP_003668257.1,WP_003668257.1,1.2e-48,100.0,94,184.9,100.0,100.0,1.2e-48,100.0,94,184.9,100.0,100.0
WP_003668259.1,WP_003668259.1,4.3999999999999983e-228,100.0,407,783.1,100.0,100.0,4.299999999999998e-228,100.0,407,783.1,100.0,100.0
WP_003668260.1,WP_003668260.1,0.0,100.0,614,1209.5,100.0,100.0,0.0,100.0,614,1209.5,100.0,100.0
WP_003668261.1,WP_003668261.1,6.699999999999999e-142,100.0,257,496.1,100.0,100.0,6.6e-142,100.0,257,496.1,100.0,100.0
WP_003668265.1,WP_003668265.1,1.6999999999999989e-279,100.0,475,954.1,100.0,100.0,1.5999999999999993e-279,100.0,475,954.1,100.0,100.0
WP_003668266.1,WP_003668266.1,1.1999999999999993e-234,100.0,444,805.1,100.0,100.0,1.1999999999999993e-234,100.0,444,805.1,100.0,100.0
WP_003668267.1,WP_003668267.1,7.399999999999999e-186,100.0,325,642.5,100.0,100.0,7.2e-186,100.0,325,642.5,100.0,100.0
WP_003668269.1,WP_003668269.1,5.0999999999999996e-107,100.0,186,379.8,100.0,100.0,4.999999999999999e-107,100.0,186,379.8,100.0,100.0
WP_003668272.1,WP_003668272.1,4.499999999999998e-188,100.0,315,649.8,100.0,100.0,4.3999999999999986e-188,100.0,315,649.8,100.0,100.0
WP_003668273.1,WP_003668273.1,6.7e-33,100.0,67,132.1,100.0,100.0,6.5e-33,100.0,67,132.1,100.0,100.0
WP_003668275.1,WP_003668275.1,4.299999999999999e-147,100.0,466,514.2,100.0,100.0,4.299999999999999e-147,100.0,466,514.2,100.0,100.0
WP_003668276.1,WP_003668276.1,1.0999999999999999e-47,100.0,99,181.8,100.0,100.0,1.0999999999999999e-47,100.0,99,181.8,100.0,100.0
WP_003668278.1,WP_003668278.1,1.3999999999999996e-68,100.0,127,251.5,100.0,100.0,1.3999999999999996e-68,100.0,127,251.5,100.0,100.0
WP_003668279.1,WP_003668279.1,1.799999999999999e-215,100.0,383,741.1,100.0,100.0,1.799999999999999e-215,100.0,383,741.1,100.0,100.0
WP_003668281.1,WP_003668281.1,6.899999999999997e-224,100.0,431,769.2,100.0,100.0,6.799999999999997e-224,100.0,431,769.2,100.0,100.0
WP_003668283.1,WP_003668283.1,2.3e-43,100.0,81,167.2,100.0,100.0,2.2e-43,100.0,81,167.2,100.0,100.0
WP_003668285.1,WP_003668285.1,1.0999999999999999e-139,100.0,252,488.8,100.0,100.0,9.999999999999998e-140,100.0,252,488.8,100.0,100.0
WP_003668286.1,WP_003668286.1,7.199999999999996e-203,100.0,352,699.1,100.0,100.0,6.999999999999997e-203,100.0,352,699.1,100.0,100.0
WP_003668288.1,WP_003668288.1,2.9999999999999985e-226,100.0,394,776.9,100.0,100.0,2.9999999999999985e-226,100.0,394,776.9,100.0,100.0
WP_003668290.1,WP_003668290.1,2.6999999999999995e-146,100.0,259,510.8,100.0,100.0,2.6e-146,100.0,259,510.8,100.0,100.0
WP_003668292.1,WP_003668292.1,1.7999999999999994e-178,100.0,307,617.8,100.0,100.0,1.7999999999999994e-178,100.0,307,617.8,100.0,100.0
WP_003668294.1,WP_003668294.1,8.299999999999996e-229,100.0,381,785.4,100.0,100.0,8.099999999999995e-229,100.0,381,785.4,100.0,100.0
WP_003668295.1,WP_003668295.1,2.5e-82,100.0,236,298.1,100.0,100.0,2.3999999999999995e-82,100.0,236,298.1,100.0,100.0
WP_003668299.1,WP_003668299.1,8.499999999999995e-265,100.0,452,905.2,100.0,100.0,8.299999999999995e-265,100.0,452,905.2,100.0,100.0
WP_003668300.1,WP_003668300.1,2.399999999999999e-192,100.0,333,664.1,100.0,100.0,2.399999999999999e-192,100.0,333,664.1,100.0,100.0
WP_003668302.1,WP_003668302.1,3.299999999999999e-178,100.0,324,617.1,100.0,100.0,3.1999999999999984e-178,100.0,324,617.1,100.0,100.0
WP_003668303.1,WP_003668303.1,0.0,100.0,825,1605.5,100.0,100.0,0.0,100.0,825,1605.5,100.0,100.0
WP_003668305.1,WP_003668305.1,3.9999999999999997e-122,100.0,227,430.3,100.0,100.0,3.8999999999999994e-122,100.0,227,430.3,100.0,100.0
WP_003668306.1,WP_003668306.1,3.999999999999999e-127,100.0,218,446.8,100.0,100.0,3.899999999999999e-127,100.0,218,446.8,100.0,100.0
WP_003668307.1,WP_003668307.1,2.0999999999999987e-229,100.0,377,787.3,100.0,100.0,2.0999999999999987e-229,100.0,377,787.3,100.0,100.0
WP_003668309.1,WP_003668309.1,1.1999999999999995e-222,100.0,384,765.0,100.0,100.0,1.0999999999999995e-222,100.0,384,765.0,100.0,100.0
WP_003668310.1,WP_003668310.1,1.1999999999999996e-129,100.0,231,455.3,100.0,100.0,1.1999999999999996e-129,100.0,231,455.3,100.0,100.0
WP_003668313.1,WP_003668313.1,5.799999999999999e-42,100.0,246,164.1,100.0,100.0,5.7e-42,100.0,246,164.1,100.0,100.0
WP_003668314.1,WP_003668314.1,8.899999999999999e-150,100.0,261,522.3,100.0,100.0,8.799999999999998e-150,100.0,261,522.3,100.0,100.0
WP_003668315.1,WP_003668315.1,1.3000000000000002e-44,100.0,86,171.4,100.0,100.0,1.1999999999999998e-44,100.0,86,171.4,100.0,100.0
WP_003668316.1,WP_003668316.1,1.0999999999999999e-74,100.0,138,271.9,100.0,100.0,1.0999999999999999e-74,100.0,138,271.9,100.0,100.0
WP_003668317.1,WP_003668317.1,3.4999999999999986e-258,100.0,457,883.2,100.0,100.0,3.3999999999999984e-258,100.0,457,883.2,100.0,100.0
WP_003668319.1,WP_003668319.1,3.799999999999999e-154,100.0,282,537.0,100.0,100.0,3.699999999999999e-154,100.0,282,537.0,100.0,100.0
WP_003668321.1,WP_003668321.1,1.3999999999999995e-209,100.0,370,721.5,100.0,100.0,1.3999999999999995e-209,100.0,370,721.5,100.0,100.0
WP_003668324.1,WP_003668324.1,3.099999999999998e-267,100.0,456,913.3,100.0,100.0,3.099999999999998e-267,100.0,456,913.3,100.0,100.0
WP_003668326.1,WP_003668326.1,0.0,100.0,719,1410.6,100.0,100.0,0.0,100.0,719,1410.6,100.0,100.0
WP_003668328.1,WP_003668328.1,2.1999999999999997e-179,100.0,318,620.9,100.0,100.0,2.1999999999999997e-179,100.0,318,620.9,100.0,100.0
WP_003668329.1,WP_003668329.1,9.099999999999998e-62,100.0,117,228.8,100.0,100.0,9e-62,100.0,117,228.8,100.0,100.0
WP_003668332.1,WP_003668332.1,0.0,100.0,776,1469.5,100.0,100.0,0.0,100.0,776,1469.5,100.0,100.0
WP_003668333.1,WP_003668333.1,7.2e-100,100.0,169,355.9,100.0,100.0,6.999999999999999e-100,100.0,169,355.9,100.0,100.0
WP_003668335.1,WP_003668335.1,2.9999999999999987e-167,100.0,285,580.5,100.0,100.0,2.9999999999999987e-167,100.0,285,580.5,100.0,100.0
WP_003668337.1,WP_003668337.1,2.7999999999999988e-188,100.0,342,650.6,100.0,100.0,2.7999999999999988e-188,100.0,342,650.6,100.0,100.0
WP_003668338.1,WP_003668338.1,1.1e-29,100.0,62,121.3,100.0,100.0,1.1e-29,100.0,62,121.3,100.0,100.0
WP_003668340.1,WP_003668340.1,6.399999999999999e-71,100.0,118,259.2,100.0,100.0,6.199999999999999e-71,100.0,118,259.2,100.0,100.0
WP_003668359.1,WP_003668359.1,1.9999999999999994e-168,100.0,274,584.3,100.0,100.0,1.9999999999999994e-168,100.0,274,584.3,100.0,100.0
WP_003668360.1,WP_003668360.1,4.999999999999999e-182,100.0,329,629.8,100.0,100.0,4.899999999999999e-182,100.0,329,629.8,100.0,100.0
WP_003668364.1,WP_003668364.1,8.099999999999996e-266,100.0,476,908.7,100.0,100.0,7.899999999999995e-266,100.0,476,908.7,100.0,100.0
WP_003668365.1,WP_003668365.1,3.6999999999999994e-96,100.0,168,343.6,100.0,100.0,3.5999999999999992e-96,100.0,168,343.6,100.0,100.0
WP_003668367.1,WP_003668367.1,6.3e-44,100.0,86,169.1,100.0,100.0,6.2e-44,100.0,86,169.1,100.0,100.0
WP_003668369.1,WP_003668369.1,1.899999999999999e-254,100.0,451,870.9,100.0,93.8,1.799999999999999e-254,100.0,451,870.9,100.0,93.8
WP_003668372.1,WP_003668372.1,2.5999999999999992e-185,100.0,508,641.3,100.0,100.0,2.4999999999999995e-185,100.0,508,641.3,100.0,100.0
WP_003668374.1,WP_003668374.1,0.0,100.0,1187,1639.8,100.0,100.0,0.0,100.0,1187,1639.8,100.0,100.0
WP_003668375.1,WP_003668375.1,1.0999999999999996e-192,100.0,343,665.2,100.0,100.0,1.0999999999999996e-192,100.0,343,665.2,100.0,100.0
WP_003668380.1,WP_003668380.1,8.799999999999997e-127,100.0,216,445.7,100.0,100.0,8.599999999999998e-127,100.0,216,445.7,100.0,100.0
WP_003668384.1,WP_003668384.1,1.7999999999999998e-170,100.0,296,591.3,100.0,100.0,1.6999999999999997e-170,100.0,296,591.3,100.0,100.0
WP_003668386.1,WP_003668386.1,0.0,100.0,634,1238.8,100.0,100.0,0.0,100.0,634,1238.8,100.0,100.0
WP_003668388.1,WP_003668388.1,8.199999999999997e-137,100.0,246,479.2,100.0,100.0,7.999999999999998e-137,100.0,246,479.2,100.0,100.0
WP_003668390.1,WP_003668390.1,8.199999999999996e-260,100.0,449,888.6,100.0,100.0,7.999999999999997e-260,100.0,449,888.6,100.0,100.0
WP_003668391.1,WP_003668391.1,7.699999999999998e-180,100.0,317,622.5,100.0,100.0,7.4999999999999984e-180,100.0,317,622.5,100.0,100.0
WP_003668393.1,WP_003668393.1,0.0,100.0,809,1607.4,100.0,100.0,0.0,100.0,809,1607.4,100.0,100.0
WP_003668395.1,WP_003668395.1,5.999999999999998e-222,100.0,401,762.7,100.0,100.0,5.899999999999997e-222,100.0,401,762.7,100.0,100.0
WP_003668397.1,WP_003668397.1,4.099999999999999e-62,100.0,116,229.9,100.0,100.0,4e-62,100.0,116,229.9,100.0,100.0
WP_003668399.1,WP_003668399.1,1.1999999999999993e-268,100.0,559,918.3,100.0,100.0,1.1999999999999993e-268,100.0,559,918.3,100.0,100.0
WP_003668400.1,WP_003668400.1,1.1999999999999997e-82,100.0,150,298.5,100.0,100.0,1.1999999999999997e-82,100.0,150,298.5,100.0,100.0
WP_003668402.1,WP_003668402.1,1.2999999999999997e-154,100.0,273,538.5,100.0,100.0,1.1999999999999998e-154,100.0,273,538.5,100.0,100.0
WP_003668404.1,WP_003668404.1,4.899999999999998e-165,100.0,290,573.2,100.0,100.0,4.7999999999999985e-165,100.0,290,573.2,100.0,100.0
WP_003668406.1,WP_003668406.1,7.899999999999996e-207,100.0,445,712.6,100.0,100.0,7.799999999999996e-207,100.0,445,712.6,100.0,100.0
WP_003668408.1,WP_003668408.1,9.999999999999996e-160,100.0,286,555.4,100.0,100.0,9.999999999999996e-160,100.0,286,555.4,100.0,100.0
WP_003668411.1,WP_003668411.1,5.299999999999999e-127,100.0,224,446.4,100.0,100.0,5.199999999999999e-127,100.0,224,446.4,100.0,100.0
WP_003668413.1,WP_003668413.1,2.5999999999999984e-208,100.0,358,717.2,100.0,100.0,2.499999999999999e-208,100.0,358,717.2,100.0,100.0
WP_003668415.1,WP_003668415.1,9.999999999999998e-137,100.0,235,478.8,100.0,100.0,9.999999999999998e-137,100.0,235,478.8,100.0,100.0
WP_003668417.1,WP_003668417.1,8.7e-59,100.0,107,218.8,100.0,100.0,8.5e-59,100.0,107,218.8,100.0,100.0
WP_003668419.1,WP_003668419.1,2.999999999999999e-116,100.0,210,410.6,100.0,100.0,2.999999999999999e-116,100.0,210,410.6,100.0,100.0
WP_003668423.1,WP_003668423.1,7.599999999999999e-94,100.0,168,335.9,100.0,100.0,7.499999999999998e-94,100.0,168,335.9,100.0,100.0
WP_003668425.1,WP_003668425.1,2.799999999999999e-191,100.0,342,660.6,100.0,100.0,2.699999999999999e-191,100.0,342,660.6,100.0,100.0
WP_003668429.1,WP_003668429.1,2.1999999999999996e-110,100.0,185,391.0,100.0,100.0,2.1999999999999996e-110,100.0,185,391.0,100.0,100.0
WP_003668431.1,WP_003668431.1,1.5999999999999997e-160,100.0,283,558.1,100.0,100.0,1.5999999999999997e-160,100.0,283,558.1,100.0,100.0
WP_003668432.1,WP_003668432.1,1.6999999999999992e-229,100.0,393,787.7,100.0,100.0,1.6999999999999992e-229,100.0,393,787.7,100.0,100.0
WP_003668434.1,WP_003668434.1,4.7999999999999965e-301,100.0,501,1025.8,100.0,100.0,4.699999999999997e-301,100.0,501,1025.8,100.0,100.0
WP_003668435.1,WP_003668435.1,9.599999999999995e-269,100.0,447,918.3,100.0,100.0,9.399999999999995e-269,100.0,447,918.3,100.0,100.0
WP_003668437.1,WP_003668437.1,1.1999999999999996e-182,100.0,307,631.7,100.0,100.0,1.1999999999999996e-182,100.0,307,631.7,100.0,100.0
WP_003668438.1,WP_003668438.1,3.4999999999999994e-76,100.0,139,276.9,100.0,100.0,3.399999999999999e-76,100.0,139,276.9,100.0,100.0
WP_003668439.1,WP_003668439.1,1.6999999999999993e-187,100.0,323,647.9,100.0,100.0,1.6999999999999993e-187,100.0,323,647.9,100.0,100.0
WP_003668441.1,WP_003668441.1,8.7e-40,100.0,79,155.2,100.0,100.0,8.499999999999998e-40,100.0,79,155.2,100.0,100.0
WP_003668442.1,WP_003668442.1,3.3999999999999995e-118,100.0,219,417.2,100.0,100.0,3.2999999999999995e-118,100.0,219,417.2,100.0,100.0
WP_003668444.1,WP_003668444.1,1.1999999999999997e-105,100.0,184,375.2,100.0,100.0,1.1999999999999997e-105,100.0,184,375.2,100.0,100.0
WP_003668445.1,WP_003668445.1,0.0,100.0,699,1362.4,100.0,100.0,0.0,100.0,699,1362.4,100.0,100.0
WP_003668446.1,WP_003668446.1,0.0,100.0,871,1744.6,100.0,100.0,0.0,100.0,871,1744.6,100.0,100.0
WP_003668448.1,WP_003668448.1,6.099999999999999e-75,100.0,129,272.7,100.0,100.0,5.999999999999999e-75,100.0,129,272.7,100.0,100.0
WP_003668449.1,WP_003668449.1,3.8999999999999994e-122,100.0,218,430.3,100.0,100.0,3.7999999999999985e-122,100.0,218,430.3,100.0,100.0
WP_003668451.1,WP_003668451.1,8.099999999999999e-117,100.0,212,412.5,100.0,100.0,7.899999999999999e-117,100.0,212,412.5,100.0,100.0
WP_003668452.1,WP_003668452.1,0.0,100.0,805,1599.7,100.0,100.0,0.0,100.0,805,1599.7,100.0,100.0
WP_003668455.1,WP_003668455.1,2.6999999999999994e-202,100.0,348,697.2,100.0,100.0,2.599999999999999e-202,100.0,348,697.2,100.0,100.0
WP_003668457.1,WP_003668457.1,2.9999999999999997e-62,100.0,112,230.3,100.0,100.0,2.9999999999999997e-62,100.0,112,230.3,100.0,100.0
WP_003668459.1,WP_003668459.1,3.6999999999999994e-96,100.0,168,343.6,100.0,100.0,3.5999999999999992e-96,100.0,168,343.6,100.0,100.0
WP_003668462.1,WP_003668462.1,2.5999999999999996e-149,100.0,258,520.8,100.0,100.0,2.4999999999999994e-149,100.0,258,520.8,100.0,100.0
WP_003668464.1,WP_003668464.1,1.3e-50,100.0,91,191.4,100.0,100.0,1.2e-50,100.0,91,191.4,100.0,100.0
WP_003668465.1,WP_003668465.1,2.399999999999999e-173,100.0,316,600.9,100.0,100.0,2.299999999999999e-173,100.0,316,600.9,100.0,100.0
WP_003668467.1,WP_003668467.1,1.0999999999999999e-74,100.0,136,271.9,100.0,100.0,1.0999999999999999e-74,100.0,136,271.9,100.0,100.0
WP_003668469.1,WP_003668469.1,9.899999999999994e-253,100.0,459,865.1,100.0,100.0,9.699999999999993e-253,100.0,459,865.1,100.0,100.0
WP_003668471.1,WP_003668471.1,5.499999999999998e-273,100.0,497,932.6,100.0,100.0,5.299999999999998e-273,100.0,497,932.6,100.0,100.0
WP_003668473.1,WP_003668473.1,1.1999999999999993e-283,100.0,491,968.0,100.0,100.0,1.0999999999999994e-283,100.0,491,968.0,100.0,100.0
WP_003668474.1,WP_003668474.1,1.6999999999999996e-125,100.0,228,441.4,100.0,100.0,1.6999999999999996e-125,100.0,228,441.4,100.0,100.0
WP_003668476.1,WP_003668476.1,2.5999999999999988e-219,100.0,377,753.8,100.0,100.0,2.5999999999999988e-219,100.0,377,753.8,100.0,100.0
WP_003668478.1,WP_003668478.1,1.5999999999999997e-145,100.0,246,508.1,100.0,100.0,1.5999999999999997e-145,100.0,246,508.1,100.0,100.0
WP_003668479.1,WP_003668479.1,1.4999999999999997e-64,100.0,118,238.0,100.0,100.0,1.4999999999999997e-64,100.0,118,238.0,100.0,100.0
WP_003668481.1,WP_003668481.1,3.699999999999999e-119,100.0,204,420.2,100.0,100.0,3.699999999999999e-119,100.0,204,420.2,100.0,100.0
WP_003668483.1,WP_003668483.1,8.699999999999995e-223,100.0,375,765.4,100.0,100.0,8.499999999999996e-223,100.0,375,765.4,100.0,100.0
WP_003668485.1,WP_003668485.1,5e-60,100.0,117,223.0,100.0,100.0,4.8999999999999993e-60,100.0,117,223.0,100.0,100.0
WP_003668486.1,WP_003668486.1,7.499999999999997e-89,100.0,170,319.3,100.0,100.0,7.299999999999999e-89,100.0,170,319.3,100.0,100.0
WP_003668487.1,WP_003668487.1,1.1999999999999997e-177,100.0,313,615.1,100.0,100.0,1.1999999999999997e-177,100.0,313,615.1,100.0,100.0
WP_003668488.1,WP_003668488.1,2.8999999999999984e-212,100.0,451,730.7,100.0,100.0,2.7999999999999986e-212,100.0,451,730.7,100.0,100.0
WP_003668489.1,WP_003668489.1,7.799999999999999e-85,100.0,154,305.8,100.0,100.0,7.6e-85,100.0,154,305.8,100.0,100.0
WP_003668490.1,WP_003668490.1,1.0999999999999998e-107,100.0,199,382.1,100.0,100.0,1.0999999999999998e-107,100.0,199,382.1,100.0,100.0
WP_003668491.1,WP_003668491.1,9.999999999999998e-165,100.0,276,572.0,100.0,100.0,9.999999999999998e-165,100.0,276,572.0,100.0,100.0
WP_003668492.1,WP_003668492.1,0.0,100.0,888,1759.2,100.0,100.0,0.0,100.0,888,1759.2,100.0,100.0
WP_003668494.1,WP_003668494.1,1.6999999999999997e-123,100.0,237,434.9,100.0,100.0,1.6999999999999997e-123,100.0,237,434.9,100.0,100.0
WP_003668496.1,WP_003668496.1,1.3999999999999992e-256,100.0,434,877.9,100.0,100.0,1.3999999999999992e-256,100.0,434,877.9,100.0,100.0
WP_003668498.1,WP_003668498.1,3.3999999999999994e-123,100.0,215,433.7,100.0,100.0,3.3999999999999994e-123,100.0,215,433.7,100.0,100.0
WP_003668502.1,WP_003668502.1,2.9999999999999987e-173,100.0,306,600.5,100.0,100.0,2.9999999999999987e-173,100.0,306,600.5,100.0,100.0
WP_003668504.1,WP_003668504.1,4.0999999999999975e-267,100.0,460,912.9,100.0,100.0,4.0999999999999975e-267,100.0,460,912.9,100.0,100.0
WP_003668505.1,WP_003668505.1,1.0999999999999994e-288,100.0,745,985.3,100.0,100.0,9.999999999999993e-289,100.0,745,985.3,100.0,100.0
WP_003668506.1,WP_003668506.1,2.5999999999999995e-186,100.0,328,644.0,100.0,100.0,2.499999999999999e-186,100.0,328,644.0,100.0,100.0
WP_003668507.1,WP_003668507.1,3.2999999999999994e-126,100.0,213,443.7,100.0,100.0,3.199999999999999e-126,100.0,213,443.7,100.0,100.0
WP_003668509.1,WP_003668509.1,1.9999999999999993e-225,100.0,400,774.2,100.0,100.0,1.9999999999999993e-225,100.0,400,774.2,100.0,100.0
WP_003668510.1,WP_003668510.1,1.3999999999999998e-141,100.0,245,495.0,100.0,100.0,1.3999999999999998e-141,100.0,245,495.0,100.0,100.0
WP_003668511.1,WP_003668511.1,1.2999999999999997e-81,100.0,144,295.0,100.0,100.0,1.2999999999999997e-81,100.0,144,295.0,100.0,100.0
WP_003668513.1,WP_003668513.1,8.199999999999998e-134,100.0,293,469.5,100.0,93.9,8.099999999999998e-134,100.0,293,469.5,100.0,93.9
WP_003668514.1,WP_003668514.1,0.0,100.0,830,1557.7,100.0,100.0,0.0,100.0,830,1557.7,100.0,100.0
WP_003668515.1,WP_003668515.1,1.4999999999999993e-233,100.0,394,801.2,100.0,100.0,1.4999999999999993e-233,100.0,394,801.2,100.0,100.0
WP_003668516.1,WP_003668516.1,3.1e-44,100.0,123,170.6,100.0,100.0,2.9999999999999997e-44,100.0,123,170.6,100.0,100.0
WP_003668519.1,WP_003668519.1,0.0,100.0,721,1402.1,100.0,100.0,0.0,100.0,721,1402.1,100.0,100.0
WP_003668521.1,WP_003668521.1,0.0,100.0,562,1124.4,100.0,100.0,0.0,100.0,562,1124.4,100.0,100.0
WP_003668522.1,WP_003668522.1,6.599999999999999e-156,100.0,271,542.7,100.0,100.0,6.499999999999998e-156,100.0,271,542.7,100.0,100.0
WP_003668523.1,WP_003668523.1,9.899999999999997e-172,100.0,312,595.5,100.0,100.0,9.699999999999997e-172,100.0,312,595.5,100.0,100.0
WP_003668524.1,WP_003668524.1,4.899999999999998e-221,100.0,387,759.6,100.0,100.0,4.799999999999999e-221,100.0,387,759.6,100.0,100.0
WP_003668525.1,WP_003668525.1,2.999999999999999e-110,100.0,195,390.6,100.0,100.0,2.999999999999999e-110,100.0,195,390.6,100.0,100.0
WP_003668526.1,WP_003668526.1,2.6999999999999986e-241,100.0,419,827.0,100.0,100.0,2.6999999999999986e-241,100.0,419,827.0,100.0,100.0
WP_003668527.1,WP_003668527.1,1.3999999999999995e-98,100.0,170,351.7,100.0,100.0,1.2999999999999997e-98,100.0,170,351.7,100.0,100.0
WP_003668529.1,WP_003668529.1,1e-77,100.0,131,282.0,100.0,100.0,1e-77,100.0,131,282.0,100.0,100.0
WP_003668531.1,WP_003668531.1,3.2999999999999994e-124,100.0,225,437.2,100.0,100.0,3.1999999999999996e-124,100.0,225,437.2,100.0,100.0
WP_003668533.1,WP_003668533.1,9.8e-39,100.0,81,151.8,100.0,100.0,9.599999999999998e-39,100.0,81,151.8,100.0,100.0
WP_003668535.1,WP_003668535.1,1.1999999999999995e-166,100.0,307,578.6,100.0,100.0,1.1999999999999995e-166,100.0,307,578.6,100.0,100.0
WP_003668536.1,WP_003668536.1,5.499999999999998e-192,100.0,338,662.9,100.0,100.0,5.399999999999998e-192,100.0,338,662.9,100.0,100.0
WP_003668538.1,WP_003668538.1,7e-118,100.0,202,416.0,100.0,100.0,6.799999999999999e-118,100.0,202,416.0,100.0,100.0
WP_003668540.1,WP_003668540.1,3.3999999999999986e-197,100.0,348,680.2,100.0,100.0,3.2999999999999986e-197,100.0,348,680.2,100.0,100.0
WP_003668541.1,WP_003668541.1,6.5e-93,100.0,170,332.8,100.0,100.0,6.4e-93,100.0,170,332.8,100.0,100.0
WP_003668542.1,WP_003668542.1,4.5999999999999975e-282,100.0,467,962.6,100.0,100.0,4.499999999999998e-282,100.0,467,962.6,100.0,100.0
WP_003668543.1,WP_003668543.1,4.699999999999999e-160,100.0,286,556.6,100.0,100.0,4.5999999999999984e-160,100.0,286,556.6,100.0,100.0
WP_003668545.1,WP_003668545.1,5.1999999999999996e-46,100.0,87,176.0,100.0,100.0,5.1e-46,100.0,87,176.0,100.0,100.0
WP_003668546.1,WP_003668546.1,0.0,100.0,806,1687.9,100.0,100.0,0.0,100.0,806,1687.9,100.0,100.0
WP_003668547.1,WP_003668547.1,1.6999999999999993e-221,100.0,395,761.1,100.0,100.0,1.6999999999999993e-221,100.0,395,761.1,100.0,100.0
WP_003668549.1,WP_003668549.1,2.999999999999999e-104,100.0,179,370.5,100.0,100.0,2.8999999999999995e-104,100.0,179,370.5,100.0,100.0
WP_003668550.1,WP_003668550.1,1.7e-33,100.0,65,134.0,100.0,100.0,1.7e-33,100.0,65,134.0,100.0,100.0
WP_003668551.1,WP_003668551.1,4.899999999999997e-263,100.0,479,899.4,100.0,100.0,4.799999999999997e-263,100.0,479,899.4,100.0,100.0
WP_003668553.1,WP_003668553.1,3.2999999999999985e-237,100.0,448,813.5,100.0,100.0,3.2999999999999985e-237,100.0,448,813.5,100.0,100.0
WP_003668554.1,WP_003668554.1,5.899999999999998e-117,100.0,203,412.9,100.0,100.0,5.799999999999998e-117,100.0,203,412.9,100.0,100.0
WP_003668555.1,WP_003668555.1,2.5999999999999995e-89,100.0,174,320.9,100.0,100.0,2.5999999999999995e-89,100.0,174,320.9,100.0,100.0
WP_003668556.1,WP_003668556.1,1.7999999999999997e-83,100.0,147,301.2,100.0,100.0,1.7999999999999997e-83,100.0,147,301.2,100.0,100.0
WP_003668557.1,WP_003668557.1,2.1999999999999992e-290,100.0,500,990.3,100.0,100.0,2.1999999999999992e-290,100.0,500,990.3,100.0,100.0
WP_003668559.1,WP_003668559.1,1.1999999999999996e-160,100.0,282,558.5,100.0,100.0,1.1999999999999996e-160,100.0,282,558.5,100.0,100.0
WP_003668560.1,WP_003668560.1,4.799999999999998e-241,100.0,432,826.2,100.0,100.0,4.699999999999997e-241,100.0,432,826.2,100.0,100.0
WP_003668561.1,WP_003668561.1,8.599999999999995e-240,100.0,413,822.0,100.0,100.0,8.499999999999996e-240,100.0,413,822.0,100.0,100.0
WP_003668562.1,WP_003668562.1,6.7999999999999975e-155,100.0,253,539.3,100.0,100.0,6.699999999999998e-155,100.0,253,539.3,100.0,100.0
WP_003668563.1,WP_003668563.1,2.1999999999999996e-99,100.0,235,354.8,100.0,100.0,2.1999999999999996e-99,100.0,235,354.8,100.0,100.0
WP_003668564.1,WP_003668564.1,0.0,100.0,566,1145.2,100.0,100.0,0.0,100.0,566,1145.2,100.0,100.0
WP_003668566.1,WP_003668566.1,4.699999999999999e-171,100.0,297,593.2,100.0,100.0,4.599999999999999e-171,100.0,297,593.2,100.0,100.0
WP_003668567.1,WP_003668567.1,0.0,100.0,744,1539.6,100.0,100.0,0.0,100.0,744,1539.6,100.0,100.0
WP_003668569.1,WP_003668569.1,6.499999999999995e-244,100.0,465,835.9,100.0,100.0,6.399999999999997e-244,100.0,465,835.9,100.0,100.0
WP_003668571.1,WP_003668571.1,1.5999999999999997e-105,100.0,184,374.8,100.0,100.0,1.5999999999999997e-105,100.0,184,374.8,100.0,100.0
WP_003668573.1,WP_003668573.1,5.999999999999999e-44,100.0,82,169.1,100.0,100.0,5.9e-44,100.0,82,169.1,100.0,100.0
WP_003668575.1,WP_003668575.1,7.199999999999998e-184,100.0,337,636.0,100.0,100.0,6.999999999999999e-184,100.0,337,636.0,100.0,100.0
WP_003668578.1,WP_003668578.1,6.299999999999998e-235,100.0,405,805.8,100.0,100.0,6.1999999999999965e-235,100.0,405,805.8,100.0,100.0
WP_003668580.1,WP_003668580.1,0.0,100.0,576,1112.8,100.0,100.0,0.0,100.0,576,1112.8,100.0,100.0
WP_003668582.1,WP_003668582.1,0.0,100.0,734,1357.8,100.0,100.0,0.0,100.0,734,1357.8,100.0,100.0
WP_003668584.1,WP_003668584.1,1.9999999999999995e-104,100.0,202,371.3,100.0,100.0,1.899999999999999e-104,100.0,202,371.3,100.0,100.0
