id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
RXN0-6708		MNXR123329	RXN0-6708			rea	Lreu_metacyc
GLUTSEMIALDEHYDROG-RXN	['G5DHx', 'R_G5DHx', 'R_G5SDym', 'G5SD', 'R_G5SD', 'G5SDym']	MNXR99896	GLUTSEMIALDEHYDROG-RXN	R03313	rxn02373	rea	Lreu_metacyc
GLUTRACE-RXN	['R_GLUR', 'GLUR']	MNXR100288	GLUTRACE-RXN	R00260	rxn00193	rea	Lreu_metacyc
GLUTKIN-RXN	['GLU5Km', 'R_GLU5K', 'R_GLU5Km', 'GLU5K']	MNXR100277	GLUTKIN-RXN	R00239	rxn00179	rea	Lreu_metacyc
RXN0-6565	['R_r0331', 'r0330', 'R_r0330', 'r0331']	MNXR105323	RXN0-6565	R01414	rxn01027	rea	Lreu_metacyc
GLUTATHIONE-REDUCT-NADPH-RXN	['R_GDR_nadp_h', 'GDR_nadp_h', 'GTHOm', 'R_GTHOm', 'GTHOr', 'R_GTHOr']	MNXR100098	GLUTATHIONE-REDUCT-NADPH-RXN	R00115	rxn00086	rea	Lreu_metacyc
RXN0-6550	['R_5DOAN', '5DOAN']	MNXR95069	RXN0-6550		['rxn13649', 'rxn08013']	rea	Lreu_metacyc
GLUTAMIN-RXN	['R_GLUNpp', 'R_GLUNm', 'GLUNm', 'R_GLUN', 'GAM', 'GLUN', 'R_GAM', 'GLUNpp']	MNXR100030	GLUTAMIN-RXN	R00256	rxn00189	rea	Lreu_metacyc
RXN0-6427	['GDPTPDP', 'R_GDPTPDP']	MNXR100094	RXN0-6427			rea	Lreu_metacyc
RXN0-6382	['NTPP9', 'R_NTPP9']	MNXR102056	RXN0-6382	R00720	rxn00514	rea	Lreu_metacyc
RXN0-5462	['NTP3pp', 'R_NTP3e', 'NTP3e', 'R_NTP3', 'NTP3', 'R_NTP3pp']	MNXR102043	RXN0-5462	R00335	rxn00241	rea	Lreu_metacyc
RXN-15343		MNXR140540	RXN-15343			rea	Lreu_metacyc
GLUCOSAMINE-6-P-DEAMIN-RXN		MNXR115917	GLUCOSAMINE-6-P-DEAMIN-RXN			rea	Lreu_metacyc
GLUCOKIN-RXN		MNXR140070	GLUCOKIN-RXN			rea	Lreu_metacyc
GLUC1PURIDYLTRANS-RXN		MNXR140068	GLUC1PURIDYLTRANS-RXN			rea	Lreu_metacyc
GLU6PDEHYDROG-RXN	['G6PDH2r', 'R_G6PDH2er', 'G6PDH2er', 'R_G6PDH2r']	MNXR99907	GLU6PDEHYDROG-RXN	R00835	rxn00604	rea	Lreu_metacyc
RXN0-5363		MNXR123251	RXN0-5363			rea	Lreu_metacyc
GKI-RXN	['R_GLYCK2', 'GLYCK2']	MNXR100329	GKI-RXN	R08572		rea	Lreu_metacyc
RXN0-5304		MNXR111802	RXN0-5304	R08247	rxn11775	rea	Lreu_metacyc
GDPPYPHOSKIN-RXN	['R_GDPDPK', 'GDPDPK']	MNXR100088	GDPPYPHOSKIN-RXN		rxn08598	rea	Lreu_metacyc
GDPKIN-RXN	['R_ATGDm', 'NDPK1', 'R_NDPK1m', 'R_NDPK1n', 'ATGDm', 'R_NDPK1', 'NDPK1n', 'NDPK1m']	MNXR96119	GDPKIN-RXN	R00330	rxn00237	rea	Lreu_metacyc
RXN0-5240	['ALATA_D2', 'R_ALATA_D2']	MNXR95697	RXN0-5240	R01147	rxn00848	rea	Lreu_metacyc
RXN0-5234		MNXR123226	RXN0-5234			rea	Lreu_metacyc
GART-RXN		MNXR140063	GART-RXN			rea	Lreu_metacyc
GAPOXNPHOSPHN-RXN	['GAPD', 'R_GAPD', 'GAPDHf', 'R_GAPDHf', 'GAPDHh', 'R_GAPDHi', 'GAPDHi', 'GAPDHm', 'R_GAPDHh', 'R_GAPDHm']	MNXR100040	GAPOXNPHOSPHN-RXN	R01061	rxn00781	rea	Lreu_metacyc
GALPMUT-RXN		MNXR105058	GALPMUT-RXN	R00505		rea	Lreu_metacyc
RXN0-5213		MNXR114036	RXN0-5213	R10718		rea	Lreu_metacyc
RXN0-5210		MNXR123221	RXN0-5210			rea	Lreu_metacyc
RXN0-5209		MNXR123220	RXN0-5209			rea	Lreu_metacyc
RXN0-5208	['R_AP4AS', 'AP4AS']	MNXR95858	RXN0-5208			rea	Lreu_metacyc
RXN0-5199	['PUNP3', 'R_PUNP3', 'PUNP3m', 'R_PUNP3m']	MNXR103345	RXN0-5199	R02147	rxn01548	rea	Lreu_metacyc
RXN0-5189		MNXR123215	RXN0-5189			rea	Lreu_metacyc
RXN0-5187	['R_ACP1e', 'R_ACP1_FMN', 'ACP1_FMN', 'ACP1e']	MNXR95393	RXN0-5187	R00548	rxn00391	rea	Lreu_metacyc
GALACTOKIN-RXN	['R_GALKh', 'GALKr', 'GALKh', 'R_GALKr']	MNXR99985	GALACTOKIN-RXN	R01092	rxn00808	rea	Lreu_metacyc
GALACTOACETYLTRAN-RXN		MNXR107617	GALACTOACETYLTRAN-RXN	R02616	rxn06190	rea	Lreu_metacyc
RXN0-5141		MNXR123208	RXN0-5141			rea	Lreu_metacyc
GABATRANSAM-RXN	['ABTArm', 'R_ABTArm', 'R_ABTA', 'ABTA']	MNXR95186	GABATRANSAM-RXN	R01648	rxn01204	rea	Lreu_metacyc
FUMHYDR-RXN	['FUM', 'R_FUM', 'FUMm', 'R_FUMm']	MNXR99705	FUMHYDR-RXN	R01082	rxn00799	rea	Lreu_metacyc
RXN0-5124		MNXR123202	RXN0-5124			rea	Lreu_metacyc
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN		MNXR115892	FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN			rea	Lreu_metacyc
FRUCTOKINASE-RXN	['R_ABFPT', 'ABFPTh', 'ABFPT', 'R_ABFPTh']	MNXR95167	FRUCTOKINASE-RXN	R03920		rea	Lreu_metacyc
FPPSYN-RXN	['GRTT', 'R_FPPSh', 'R_GRTT', 'FPPSh', 'GRTTx', 'R_GRTTx']	MNXR99634	FPPSYN-RXN	R02003	rxn01466	rea	Lreu_metacyc
RXN0-5052		MNXR115428	['RXN0-5204', '3.4.11.22-RXN', 'RXN0-5051', '3.4.11.13-RXN', 'RXN0-5052']			rea	Lreu_metacyc
FORMATETHFLIG-RXN		MNXR140053	FORMATETHFLIG-RXN			rea	Lreu_metacyc
RXN0-4281	['ALR2', 'R_ALR2']	MNXR95788	RXN0-4281	R02528	rxn01832	rea	Lreu_metacyc
RXN0-3942	['R_GGGABAH', 'GGGABAH']	MNXR100114	RXN0-3942	R07419	rxn05128	rea	Lreu_metacyc
FARNESYLTRANSTRANSFERASE-RXN	['R_FRTT', 'GGPS_1', 'R_GGPS_1', 'FRTT']	MNXR99650	FARNESYLTRANSTRANSFERASE-RXN	R02061	rxn01486	rea	Lreu_metacyc
RXN0-382	['R_DXYLK', 'DXYLK']	MNXR97832	RXN0-382		rxn08380	rea	Lreu_metacyc
FADSYN-RXN	['R_FMNATm', 'R_AFAT', 'FMNAT', 'FMNATm', 'AFAT', 'R_FMNAT']	MNXR95501	FADSYN-RXN	R00161	rxn00122	rea	Lreu_metacyc
RXN0-363	['XTSNH', 'R_XTSNH']	MNXR105245	RXN0-363	R02143	rxn01545	rea	Lreu_metacyc
RXN0-361	['CYTDH', 'R_CYTDH']	MNXR97040	RXN0-361	R02137	rxn01541	rea	Lreu_metacyc
F16ALDOLASE-RXN	['FBAm', 'R_FBAh', 'FBAh', 'R_FBAf', 'R_FBAm', 'FBAf']	MNXR138345	F16ALDOLASE-RXN	R01070		rea	Lreu_metacyc
RXN0-308		MNXR123163	RXN0-308			rea	Lreu_metacyc
DXS-RXN	['DXPS', 'R_DXPS', 'R_DXS', 'DXS']	MNXR97831	DXS-RXN	R05636	rxn03909	rea	Lreu_metacyc
RXN0-279		MNXR123155	RXN0-279			rea	Lreu_metacyc
DURIDKI-RXN	['R_DURIK1m', 'DURIK1m', 'R_DURIK1', 'DURIK1']	MNXR97817	DURIDKI-RXN	R02099	rxn01518	rea	Lreu_metacyc
DUDPKIN-RXN	['R_NDPK6m', 'NDPK6n', 'NDPK6', 'R_NDPK6', 'NDPK6m', 'R_NDPK6n']	MNXR101938	DUDPKIN-RXN	R02331	rxn01678	rea	Lreu_metacyc
DTMPKI-RXN	['DTMPK', 'R_DTMPK', 'R_DTMPKm', 'DTMPKm']	MNXR97804	DTMPKI-RXN	R02094	rxn01513	rea	Lreu_metacyc
DTDPKIN-RXN	['R_NDPK4m', 'NDPK4n', 'R_NDPK4n', 'NDPK4', 'R_NDPK4', 'NDPK4m']	MNXR101937	DTDPKIN-RXN	R02093		rea	Lreu_metacyc
DTDPGLUCDEHYDRAT-RXN	['TDPGDH', 'R_TDPGDH']	MNXR104761	DTDPGLUCDEHYDRAT-RXN	R06513	rxn01997	rea	Lreu_metacyc
RXN0-2584		MNXR123144	RXN0-2584			rea	Lreu_metacyc
DNA-LIGASE-NAD+-RXN		MNXR115854	DNA-LIGASE-NAD+-RXN			rea	Lreu_metacyc
RXN0-21	['GTHRDt', 'R_GTHRDt', 'r1530', 'R_r1530', 'GTHRDabc2pp', 'R_GTHRDabc2pp']	MNXR100447	RXN0-21		['rxn08675', 'rxn13712']	rea	Lreu_metacyc
DLACTDEHYDROGNAD-RXN	['R_LDH_D', 'LDHm', 'R_LDHm', 'LDH_D']	MNXR101037	DLACTDEHYDROGNAD-RXN	R00704	rxn00500	rea	Lreu_metacyc
RXN0-2023		MNXR123130	RXN0-2023			rea	Lreu_metacyc
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	['R_DPMVDx', 'DPMVD', 'R_DPMVD', 'DPMVDx']	MNXR97776	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	R01121	rxn00829	rea	Lreu_metacyc
RXN0-1603		MNXR102051	RXN0-1603		rxn01962	rea	Lreu_metacyc
RXN0-1602	['R_NTPP10', 'NTPP10']	MNXR102050	RXN0-1602	R03531	rxn02518	rea	Lreu_metacyc
DIMETHUROPORDEHYDROG-RXN	['R_SHCHD2_1', 'SHCHD2_1', 'R_SHCHD2', 'SHCHD2']	MNXR104373	DIMETHUROPORDEHYDROG-RXN	R03947	rxn02774	rea	Lreu_metacyc
RXN0-1382	['FORCT', 'R_FORCT']	MNXR99616	RXN0-1382	R07290	rxn05044	rea	Lreu_metacyc
RXN0-1241		MNXR123109	RXN0-1241			rea	Lreu_metacyc
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	['R_DURADx', 'DURADx']	MNXR97816	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	R00977	rxn00719	rea	Lreu_metacyc
DIHYDROOROT-RXN	['DHORTSn', 'R_DHORTS', 'R_DHORTSn', 'DHR', 'DHORTS', 'R_DHR']	MNXR97428	DIHYDROOROT-RXN	R01993	rxn01465	rea	Lreu_metacyc
DIHYDROFOLATESYNTH-RXN		MNXR140043	DIHYDROFOLATESYNTH-RXN			rea	Lreu_metacyc
DIHYDRODIPICSYN-RXN		MNXR113514	DIHYDRODIPICSYN-RXN	R10147		rea	Lreu_metacyc
DIAMINOPIMDECARB-RXN	['DAPDC', 'R_DAPDC']	MNXR97141	DIAMINOPIMDECARB-RXN	R00451	rxn00313	rea	Lreu_metacyc
DIACYLGLYKIN-RXN		MNXR115829	DIACYLGLYKIN-RXN			rea	Lreu_metacyc
RXN-9952	['GNDer', 'R_GND', 'GND', 'R_GNDer', 'PGDHh', 'R_PGDHh']	MNXR100389	RXN-9952	R01528	rxn01115	rea	Lreu_metacyc
DGDPKIN-RXN	['NDPK5m', 'R_NDPK5n', 'R_ATDGDm', 'R_NDPK5', 'R_NDPK5m', 'NDPK5', 'ATDGDm', 'NDPK5n']	MNXR96118	DGDPKIN-RXN	R01857	rxn01353	rea	Lreu_metacyc
DEPHOSPHOCOAKIN-RXN	['DPCOAKm', 'DPCOAK', 'R_DPCOAK', 'R_DPCOAKm']	MNXR97762	DEPHOSPHOCOAKIN-RXN	R00130	rxn00100	rea	Lreu_metacyc
DEOXYRIBOSE-P-ALD-RXN	['DRPA', 'R_DRPA']	MNXR97787	DEOXYRIBOSE-P-ALD-RXN	R01066		rea	Lreu_metacyc
DEOXYINOPHOSPHOR-RXN		MNXR103348	DEOXYINOPHOSPHOR-RXN			rea	Lreu_metacyc
DEOXYGUANPHOSPHOR-RXN		MNXR103346	DEOXYGUANPHOSPHOR-RXN			rea	Lreu_metacyc
DEOXYCYTIDINE-KINASE-RXN		MNXR107442	DEOXYCYTIDINE-KINASE-RXN	R02321	rxn01668	rea	Lreu_metacyc
DEOXYADENPHOSPHOR-RXN		MNXR103344	DEOXYADENPHOSPHOR-RXN			rea	Lreu_metacyc
RXN-9909		MNXR123071	RXN-9909			rea	Lreu_metacyc
DEOXYADENOSINE-KINASE-RXN	['DADNKn', 'R_DADNK', 'R_DADNKn', 'DADNK']	MNXR97079	DEOXYADENOSINE-KINASE-RXN	R02089	rxn01508	rea	Lreu_metacyc
DCMP-DEAMINASE-RXN	['R_DCMPDA', 'DCMPDA']	MNXR97185	DCMP-DEAMINASE-RXN	R01663	rxn01217	rea	Lreu_metacyc
DCDPKIN-RXN	['R_NDPK7n', 'NDPK7n', 'R_NDPK7m', 'NDPK7m', 'R_NDPK7', 'NDPK7']	MNXR101939	DCDPKIN-RXN	R02326	rxn01673	rea	Lreu_metacyc
DALADALALIG-RXN	['ALAALAr', 'R_ALAALAr']	MNXR95678	DALADALALIG-RXN	R01150	['rxn13802', 'rxn00851']	rea	Lreu_metacyc
DADPKIN-RXN	['R_NDPK8m', 'R_NDPK8n', 'NDPK8', 'R_NDPK8', 'NDPK8m', 'NDPK8n']	MNXR101940	DADPKIN-RXN	R01137	rxn00839	rea	Lreu_metacyc
RXN-14570		MNXR118770	RXN-14570			rea	Lreu_metacyc
D-PPENTOMUT-RXN		MNXR103116	D-PPENTOMUT-RXN			rea	Lreu_metacyc
CYTIKIN-RXN	['R_CYTDK2m', 'CYTDK2m', 'R_CYTDK1', 'CYTDK1']	MNXR97041	CYTIKIN-RXN	R00513	rxn00365	rea	Lreu_metacyc
CYTIDINEKIN-RXN	['R_CYTDK2', 'CYTDK2']	MNXR97042	CYTIDINEKIN-RXN	R00517	rxn00369	rea	Lreu_metacyc
CYTDEAM-RXN	['R_CSND', 'CSND']	MNXR96927	CYTDEAM-RXN	R00974	rxn00717	rea	Lreu_metacyc
RXN-9832		MNXR123017	RXN-9832			rea	Lreu_metacyc
RXN-14461		MNXR113940	RXN-14461	R10613		rea	Lreu_metacyc
CYSTATHIONINE-BETA-SYNTHASE-RXN	['R_CYSTS', 'CYSTS']	MNXR138197	CYSTATHIONINE-BETA-SYNTHASE-RXN	R01290		rea	Lreu_metacyc
CYSTATHIONINE-BETA-LYASE-RXN						rea	Lreu_metacyc
CTPSYN-RXN	['CTPS2', 'R_CTPS2']	MNXR96945	CTPSYN-RXN	R00573	['rxn00412', 'rxn11276']	rea	Lreu_metacyc
COBINPGUANYLYLTRANS-RXN	['R_ACBIPGT', 'ACBIPGT']	MNXR95216	COBINPGUANYLYLTRANS-RXN	R05222	rxn03537	rea	Lreu_metacyc
COBINAMIDEKIN-RXN	['ADOCBIK', 'R_ADOCBIK']	MNXR95465	COBINAMIDEKIN-RXN	R05221	rxn03536	rea	Lreu_metacyc
CHOLOYLGLYCINE-HYDROLASE-RXN		MNXR109872	CHOLOYLGLYCINE-HYDROLASE-RXN	R05835	rxn04068	rea	Lreu_metacyc
RXN-14236		MNXR118571	RXN-14236			rea	Lreu_metacyc
RXN-14196		MNXR106966	RXN-14196	R01395	rxn01016	rea	Lreu_metacyc
CDPKIN-RXN	['R_NDPK3n', 'NDPK3n', 'NDPK3', 'R_NDPK3', 'R_NDPK3m', 'NDPK3m']	MNXR101936	CDPKIN-RXN	R00570	rxn00409	rea	Lreu_metacyc
CDPDIGLYSYN-RXN		MNXR115751	CDPDIGLYSYN-RXN			rea	Lreu_metacyc
CARDIOLIPSYN-RXN		MNXR140028	CARDIOLIPSYN-RXN			rea	Lreu_metacyc
RXN-9591		MNXR122885	RXN-9591			rea	Lreu_metacyc
RXN-14074	['R_ADK3m', 'ADK3m', 'R_ADK3', 'ADK3']	MNXR95452	RXN-14074		rxn08066	rea	Lreu_metacyc
RXN-14063		MNXR110348	RXN-14063	R06558	rxn04413	rea	Lreu_metacyc
BUTANAL-DEHYDROGENASE-RXN		MNXR115741	BUTANAL-DEHYDROGENASE-RXN			rea	Lreu_metacyc
RXN-9564		MNXR140901	RXN-9564			rea	Lreu_metacyc
RXN-9563		MNXR140900	RXN-9563			rea	Lreu_metacyc
RXN-14014		MNXR108728	RXN-14014			rea	Lreu_metacyc
BETAGALACTOSID-RXN		MNXR140026	BETAGALACTOSID-RXN			rea	Lreu_metacyc
BETA-PHOSPHOGLUCOMUTASE-RXN	['R_PGMT_B', 'PGMT_B']	MNXR102549	BETA-PHOSPHOGLUCOMUTASE-RXN	R02728	rxn01967	rea	Lreu_metacyc
BENZYL-ALC-DEHYDROGENASE-RXN	['R_BZALDH', 'BZALDH']	MNXR96362	BENZYL-ALC-DEHYDROGENASE-RXN	R01763	rxn01293	rea	Lreu_metacyc
ATPASE-RXN	['NTP1', 'R_ATPPHm', 'ATPPHm', 'R_ATPM', 'ATPM', 'R_NTP1', 'ATPS', 'R_ATPS']	MNXR96131	ATPASE-RXN	R00086	['rxn09694', 'rxn00062', 'rxn11300']	rea	Lreu_metacyc
RXN-13927		MNXR113554	RXN-13927	R10189		rea	Lreu_metacyc
ASPCARBTRANS-RXN	['ASPCTm', 'R_ASPCTn', 'ASPCTn', 'R_ASPCTm', 'R_ASPCT_1', 'ASPCT', 'ASPCT_1', 'R_ASPCT']	MNXR96080	ASPCARBTRANS-RXN	R01397	rxn01018	rea	Lreu_metacyc
ASPARTATEKIN-RXN	['ASPK', 'R_ASPK', 'ASPK_1', 'R_ASPK_1']	MNXR96085	ASPARTATEKIN-RXN	R00480	rxn00337	rea	Lreu_metacyc
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	['ASAD', 'R_ASAD', 'ASADH', 'R_ASADH', 'ASADi', 'R_ASADi']	MNXR96039	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	R02291	rxn01643	rea	Lreu_metacyc
ASPARTATE-RACEMASE-RXN	['ASPR', 'R_ASPR']	MNXR96097	ASPARTATE-RACEMASE-RXN	R00491	rxn00348	rea	Lreu_metacyc
ASPARAGHYD-RXN	['ASPSE', 'ASNNe', 'R_ASNN', 'R_ASNNe', 'ASNN', 'R_ASNNm', 'R_ASPSE', 'ASNNpp', 'ASNNm', 'R_ASNNpp']	MNXR96056	ASPARAGHYD-RXN	R00485	rxn00342	rea	Lreu_metacyc
ASNSYNA-RXN	['R_ASNS2', 'ASNS2']	MNXR96060	ASNSYNA-RXN	R00483	rxn00340	rea	Lreu_metacyc
ARGSUCCINSYN-RXN		MNXR95949	ARGSUCCINSYN-RXN	R01954		rea	Lreu_metacyc
ARGSUCCINLYA-RXN		MNXR95948	ARGSUCCINLYA-RXN	R01086	rxn00802	rea	Lreu_metacyc
ARGININE-DEIMINASE-RXN	['R_ARGDr', 'ARGDr', 'R_ARGDI', 'ARGDI']	MNXR95941	ARGININE-DEIMINASE-RXN	R00552		rea	Lreu_metacyc
ARABISOM-RXN		MNXR140013	ARABISOM-RXN			rea	Lreu_metacyc
RXN-13749		MNXR113555	RXN-13749	R10190		rea	Lreu_metacyc
AMPSYN-RXN		MNXR140008	AMPSYN-RXN		rxn00800	rea	Lreu_metacyc
AMINOPROPDEHYDROG-RXN		MNXR95894	AMINOPROPDEHYDROG-RXN	R03759		rea	Lreu_metacyc
ALPHAGALACTOSID-RXN		MNXR140007	ALPHAGALACTOSID-RXN			rea	Lreu_metacyc
ALDOSE1EPIM-RXN	['R_GALM2pp', 'GALM2pp', 'R_GALM2', 'GALM2']	MNXR99987	ALDOSE1EPIM-RXN		rxn08582	rea	Lreu_metacyc
TEICHOICSYN8-RXN		MNXR123907	TEICHOICSYN8-RXN			rea	Lreu_metacyc
ALCOHOL-DEHYDROG-RXN	['ALCD2ir', 'R_ALCD2ir', 'R_ALCD2irm', 'ALCD2m', 'R_ALCD2m', 'ALCD2x', 'R_ALCD2x', 'ALCD2irm']	MNXR95725	ALCOHOL-DEHYDROG-RXN	R00754	rxn00543	rea	Lreu_metacyc
ALCOHOL-DEHYDROG-GENERIC-RXN		MNXR106607	ALCOHOL-DEHYDROG-GENERIC-RXN	R00623	rxn05871	rea	Lreu_metacyc
ALARACECAT-RXN	['ALAR', 'R_ALAR']	MNXR95693	ALARACECAT-RXN	R00401	rxn00283	rea	Lreu_metacyc
AIRS-RXN		MNXR139261	AIRS-RXN	R04208		rea	Lreu_metacyc
AIRCARBOXY-RXN		MNXR108735	AIRCARBOXY-RXN	R04209	rxn02938	rea	Lreu_metacyc
AICARTRANSFORM-RXN		MNXR140005	AICARTRANSFORM-RXN			rea	Lreu_metacyc
AICARSYN-RXN	['R_ADSL2r', 'ADSL2r']	MNXR108966	AICARSYN-RXN	R04559		rea	Lreu_metacyc
ADENYLOSUCCINATE-SYNTHASE-RXN		MNXR140004	ADENYLOSUCCINATE-SYNTHASE-RXN		rxn00838	rea	Lreu_metacyc
ADENYL-KIN-RXN	['ADK1', 'R_ADK1', 'ADK1m', 'R_ADK1m', 'R_ATAMh', 'ATAMh']	MNXR95450	ADENYL-KIN-RXN	R00127	rxn00097	rea	Lreu_metacyc
ADENPHOSPHOR-RXN	['PUNP1', 'PUNP1m', 'R_PUNP1m', 'R_PUNP1']	MNXR103343	ADENPHOSPHOR-RXN	R01561	rxn01138	rea	Lreu_metacyc
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	['R_AHCYSNS', 'AHCYSNS']	MNXR95625	ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	R00194	rxn00143	rea	Lreu_metacyc
RXN-9220		MNXR122713	RXN-9220			rea	Lreu_metacyc
ADENOSINE-NUCLEOSIDASE-RXN	['R_ADNUC', 'ADNUC']	MNXR95459	ADENOSINE-NUCLEOSIDASE-RXN	R01245	rxn00927	rea	Lreu_metacyc
ACSERLY-RXN	['R_CYSS', 'CYSS_1', 'R_CYSS_1', 'CYSS', 'R_CYSS_2', 'CYSS_2']	MNXR97007	ACSERLY-RXN	R00897	rxn00649	rea	Lreu_metacyc
RXN-9659		MNXR109249	RXN-9659	R04958	rxn05325	rea	Lreu_metacyc
RXN-16285		MNXR114228	RXN-16285	R10917		rea	Lreu_metacyc
ACETYL-COA-ACETYLTRANSFER-RXN	['R_ACACT1x', 'ACACT1r', 'R_ACACT1r', 'ACACT1m', 'ACACT1x', 'R_KAT1', 'R_ACACT1', 'ACACT1', 'R_ACACT1m', 'KAT1']	MNXR95194	ACETYL-COA-ACETYLTRANSFER-RXN	R00238	rxn00178	rea	Lreu_metacyc
ACETOLACTSYN-RXN	['R_PPATDh', 'R_ACLS', 'ACLSm', 'R_ACLSm', 'PPATDh', 'ACLS']	MNXR95271	ACETOLACTSYN-RXN	R00226		rea	Lreu_metacyc
ACETOLACTATE-DECARBOXYLASE-RXN	['R_ACLDC', 'ACLDC']	MNXR95270	ACETOLACTATE-DECARBOXYLASE-RXN	R02948		rea	Lreu_metacyc
ACETATEKIN-RXN	['R_ACKrh', 'R_ACKr', 'ACKrh', 'ACKrm', 'R_ACKrm', 'ACKr']	MNXR95269	ACETATEKIN-RXN	R00315	rxn00225	rea	Lreu_metacyc
1.2.4.4-RXN		MNXR114962	1.2.4.4-RXN			rea	Lreu_metacyc
6PGLUCONOLACT-RXN	['PGLer', 'PGL', 'R_PGLh', 'PGLh', 'R_PGLer', 'R_PGL']	MNXR102539	6PGLUCONOLACT-RXN	R02035	rxn01476	rea	Lreu_metacyc
RXN-13031		MNXR117870	RXN-13031			rea	Lreu_metacyc
RXN-18013		MNXR121333	RXN-18013			rea	Lreu_metacyc
6.3.2.7-RXN		MNXR105015	6.3.2.7-RXN			rea	Lreu_metacyc
6.3.2.10-RXN		MNXR108972	6.3.2.10-RXN	R04573	rxn03141	rea	Lreu_metacyc
RXN-13198	['ALCD3ir', 'R_ALCD3', 'ALCD3', 'R_ALCD3ir']	MNXR95727	RXN-13198	R02377	rxn01710	rea	Lreu_metacyc
6.3.1.12-RXN		MNXR140002	6.3.1.12-RXN			rea	Lreu_metacyc
RXN-9655		MNXR122928	RXN-9655			rea	Lreu_metacyc
RXN-9590		MNXR122884	RXN-9590			rea	Lreu_metacyc
RXN-16622		MNXR120242	RXN-16622			rea	Lreu_metacyc
RXN-7719		MNXR122012	RXN-7719			rea	Lreu_metacyc
5.4.2.10-RXN	['PGAMT', 'R_PGAMT', 'PGAMTi', 'R_PGAMTi']	MNXR102526	5.4.2.10-RXN	R02060	rxn01485	rea	Lreu_metacyc
5.3.3.14-RXN		MNXR115627	5.3.3.14-RXN			rea	Lreu_metacyc
RXN-13089		MNXR113480	RXN-13089	R10105		rea	Lreu_metacyc
RXN-13088		MNXR113478	RXN-13088	R10103		rea	Lreu_metacyc
RXN-13076		MNXR117894	RXN-13076			rea	Lreu_metacyc
RXN-13072	['R_r0086', 'R_r0085', 'r0086', 'r0085']	MNXR105306	RXN-13072	R00269	rxn00200	rea	Lreu_metacyc
5-NUCLEOTID-RXN		MNXR115623	5-NUCLEOTID-RXN			rea	Lreu_metacyc
4.99.1.3-RXN		MNXR109851	4.99.1.3-RXN	R05807		rea	Lreu_metacyc
4.3.1.17-RXN	['SERD_L', 'SER_AL', 'R_SER_AL', 'THRAL', 'R_THRAL', 'R_SERD_L']	MNXR104339	4.3.1.17-RXN	['R00220', 'R00223']	rxn00165	rea	Lreu_metacyc
4.2.99.18-RXN		MNXR115619	4.2.99.18-RXN			rea	Lreu_metacyc
RXN-8999		MNXR110252	RXN-8999	R06447	rxn09345	rea	Lreu_metacyc
RXN-8975		MNXR109724	RXN-8975	R05629		rea	Lreu_metacyc
ACP-S-ACETYLTRANSFER-RXN	['ACOATAm', 'ACOATA', 'R_ACOATA', 'ACOATA_1', 'R_ACOATA_1', 'R_ACOATAm']	MNXR95376	ACP-S-ACETYLTRANSFER-RXN	R01624	rxn05349	rea	Lreu_metacyc
RXN-8941		MNXR122558	RXN-8941			rea	Lreu_metacyc
4.1.1.81-RXN	['THRPDC', 'R_THRPD', 'THRPD', 'R_THRPDC']	MNXR104843	4.1.1.81-RXN	R06530	rxn04385	rea	Lreu_metacyc
RXN-8893		MNXR109613	RXN-8893	R05471	rxn14321	rea	Lreu_metacyc
RXN-8668		MNXR122419	RXN-8668			rea	Lreu_metacyc
ENOYL-ACP-REDUCT-NADH-RXN		MNXR115858	['RXN-17126', 'ENOYL-ACP-REDUCT-NADH-RXN']			rea	Lreu_metacyc
3.4.11.18-RXN		MNXR115431	3.4.11.18-RXN			rea	Lreu_metacyc
TRANS-RXN-94B		MNXR141016	TRANS-RXN-94B			rea	Lreu_metacyc
RXN-12736	['MMSAD2', 'R_MMSAD2']	MNXR101664	RXN-12736	R09097	rxn09944	rea	Lreu_metacyc
3.5.1.91-RXN		MNXR110976	3.5.1.91-RXN	R07303	rxn05055	rea	Lreu_metacyc
RXN-11478		MNXR116969	RXN-11478			rea	Lreu_metacyc
RXN0-1132		MNXR123103	RXN0-1132			rea	Lreu_metacyc
RXN-9663		MNXR109258	RXN-9663	R04969	rxn05328	rea	Lreu_metacyc
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	['MI3PP', 'R_MI3PP']	MNXR101574	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	R01187	rxn00883	rea	Lreu_metacyc
